###=SUM(D2:D14280)#=SUM(E2:E14280)#=SUM(F2:F14280)#=SUM(G2:G14280)#=SUM(H2:H14280)#=SUM(I2:I14280)
=IF(AND(CalcDamage!$K$24=B8067; CalcDamage!$L$24=C8067); TRUE; FALSE)#mrhandy#26#=IF(A8067;23,599999999999994;0)#=IF(A8067;11,600000000000001;0)#=IF(A8067;100,0;0)#=IF(A8067;1000,0;0)#=IF(A8067;100,0;0)#=IF(A8067;50,0;0)
=IF(AND(CalcDamage!$K$24=B8068; CalcDamage!$L$24=C8068); TRUE; FALSE)#mrhandy#27#=IF(A8068;24,999999999999993;0)#=IF(A8068;12,500000000000002;0)#=IF(A8068;100,0;0)#=IF(A8068;1000,0;0)#=IF(A8068;100,0;0)#=IF(A8068;50,0;0)
=IF(AND(CalcDamage!$K$24=B8069; CalcDamage!$L$24=C8069); TRUE; FALSE)#mrhandy#28#=IF(A8069;26,39999999999999;0)#=IF(A8069;13,400000000000002;0)#=IF(A8069;100,0;0)#=IF(A8069;1000,0;0)#=IF(A8069;100,0;0)#=IF(A8069;50,0;0)
=IF(AND(CalcDamage!$K$24=B8070; CalcDamage!$L$24=C8070); TRUE; FALSE)#mrhandy#29#=IF(A8070;27,79999999999999;0)#=IF(A8070;14,300000000000002;0)#=IF(A8070;100,0;0)#=IF(A8070;1000,0;0)#=IF(A8070;100,0;0)#=IF(A8070;50,0;0)
=IF(AND(CalcDamage!$K$24=B8071; CalcDamage!$L$24=C8071); TRUE; FALSE)#mrhandy#30#=IF(A8071;29,19999999999999;0)#=IF(A8071;15,200000000000003;0)#=IF(A8071;100,0;0)#=IF(A8071;1000,0;0)#=IF(A8071;100,0;0)#=IF(A8071;50,0;0)
=IF(AND(CalcDamage!$K$24=B8072; CalcDamage!$L$24=C8072); TRUE; FALSE)#mrhandy#31#=IF(A8072;30,599999999999987;0)#=IF(A8072;16,1;0)#=IF(A8072;100,0;0)#=IF(A8072;1000,0;0)#=IF(A8072;100,0;0)#=IF(A8072;50,0;0)
=IF(AND(CalcDamage!$K$24=B8073; CalcDamage!$L$24=C8073); TRUE; FALSE)#mrhandy#32#=IF(A8073;32;0)#=IF(A8073;17;0)#=IF(A8073;100;0)#=IF(A8073;1000;0)#=IF(A8073;100;0)#=IF(A8073;50;0)
=IF(AND(CalcDamage!$K$24=B8074; CalcDamage!$L$24=C8074); TRUE; FALSE)#mrhandy#33#=IF(A8074;34,125;0)#=IF(A8074;18,0;0)#=IF(A8074;100,0;0)#=IF(A8074;1000,0;0)#=IF(A8074;100,0;0)#=IF(A8074;50,0;0)
=IF(AND(CalcDamage!$K$24=B8075; CalcDamage!$L$24=C8075); TRUE; FALSE)#mrhandy#34#=IF(A8075;36,25;0)#=IF(A8075;19,0;0)#=IF(A8075;100,0;0)#=IF(A8075;1000,0;0)#=IF(A8075;100,0;0)#=IF(A8075;50,0;0)
=IF(AND(CalcDamage!$K$24=B8076; CalcDamage!$L$24=C8076); TRUE; FALSE)#mrhandy#35#=IF(A8076;38,375;0)#=IF(A8076;20,0;0)#=IF(A8076;100,0;0)#=IF(A8076;1000,0;0)#=IF(A8076;100,0;0)#=IF(A8076;50,0;0)
=IF(AND(CalcDamage!$K$24=B8077; CalcDamage!$L$24=C8077); TRUE; FALSE)#mrhandy#36#=IF(A8077;40,5;0)#=IF(A8077;21,0;0)#=IF(A8077;100,0;0)#=IF(A8077;1000,0;0)#=IF(A8077;100,0;0)#=IF(A8077;50,0;0)
=IF(AND(CalcDamage!$K$24=B8078; CalcDamage!$L$24=C8078); TRUE; FALSE)#mrhandy#37#=IF(A8078;42,625;0)#=IF(A8078;22,0;0)#=IF(A8078;100,0;0)#=IF(A8078;1000,0;0)#=IF(A8078;100,0;0)#=IF(A8078;50,0;0)
=IF(AND(CalcDamage!$K$24=B8079; CalcDamage!$L$24=C8079); TRUE; FALSE)#mrhandy#38#=IF(A8079;44,75;0)#=IF(A8079;23,0;0)#=IF(A8079;100,0;0)#=IF(A8079;1000,0;0)#=IF(A8079;100,0;0)#=IF(A8079;50,0;0)
=IF(AND(CalcDamage!$K$24=B8080; CalcDamage!$L$24=C8080); TRUE; FALSE)#mrhandy#39#=IF(A8080;46,875;0)#=IF(A8080;24,0;0)#=IF(A8080;100,0;0)#=IF(A8080;1000,0;0)#=IF(A8080;100,0;0)#=IF(A8080;50,0;0)
=IF(AND(CalcDamage!$K$24=B8081; CalcDamage!$L$24=C8081); TRUE; FALSE)#mrhandy#40#=IF(A8081;49;0)#=IF(A8081;25;0)#=IF(A8081;100;0)#=IF(A8081;1000;0)#=IF(A8081;100;0)#=IF(A8081;50;0)
=IF(AND(CalcDamage!$K$24=B8082; CalcDamage!$L$24=C8082); TRUE; FALSE)#mrhandy#41#=IF(A8082;52,714285714285715;0)#=IF(A8082;29,285714285714285;0)#=IF(A8082;100,0;0)#=IF(A8082;1000,0;0)#=IF(A8082;100,0;0)#=IF(A8082;58,57142857142857;0)
=IF(AND(CalcDamage!$K$24=B8083; CalcDamage!$L$24=C8083); TRUE; FALSE)#mrhandy#42#=IF(A8083;56,42857142857143;0)#=IF(A8083;33,57142857142857;0)#=IF(A8083;100,0;0)#=IF(A8083;1000,0;0)#=IF(A8083;100,0;0)#=IF(A8083;67,14285714285714;0)
=IF(AND(CalcDamage!$K$24=B8084; CalcDamage!$L$24=C8084); TRUE; FALSE)#mrhandy#43#=IF(A8084;60,142857142857146;0)#=IF(A8084;37,857142857142854;0)#=IF(A8084;100,0;0)#=IF(A8084;1000,0;0)#=IF(A8084;100,0;0)#=IF(A8084;75,71428571428571;0)
=IF(AND(CalcDamage!$K$24=B8085; CalcDamage!$L$24=C8085); TRUE; FALSE)#mrhandy#44#=IF(A8085;63,85714285714286;0)#=IF(A8085;42,14285714285714;0)#=IF(A8085;100,0;0)#=IF(A8085;1000,0;0)#=IF(A8085;100,0;0)#=IF(A8085;84,28571428571428;0)
=IF(AND(CalcDamage!$K$24=B8086; CalcDamage!$L$24=C8086); TRUE; FALSE)#mrhandy#45#=IF(A8086;67,57142857142857;0)#=IF(A8086;46,42857142857142;0)#=IF(A8086;100,0;0)#=IF(A8086;1000,0;0)#=IF(A8086;100,0;0)#=IF(A8086;92,85714285714285;0)
=IF(AND(CalcDamage!$K$24=B8087; CalcDamage!$L$24=C8087); TRUE; FALSE)#mrhandy#46#=IF(A8087;71,28571428571428;0)#=IF(A8087;50,71428571428571;0)#=IF(A8087;100,0;0)#=IF(A8087;1000,0;0)#=IF(A8087;100,0;0)#=IF(A8087;101,42857142857142;0)
=IF(AND(CalcDamage!$K$24=B8088; CalcDamage!$L$24=C8088); TRUE; FALSE)#mrhandy#47#=IF(A8088;75;0)#=IF(A8088;55;0)#=IF(A8088;100;0)#=IF(A8088;1000;0)#=IF(A8088;100;0)#=IF(A8088;110;0)
=IF(AND(CalcDamage!$K$24=B8089; CalcDamage!$L$24=C8089); TRUE; FALSE)#mrhandy#48#=IF(A8089;77,14285714285714;0)#=IF(A8089;57,857142857142854;0)#=IF(A8089;100,0;0)#=IF(A8089;1000,0;0)#=IF(A8089;100,0;0)#=IF(A8089;110,0;0)
=IF(AND(CalcDamage!$K$24=B8090; CalcDamage!$L$24=C8090); TRUE; FALSE)#mrhandy#49#=IF(A8090;79,28571428571428;0)#=IF(A8090;60,71428571428571;0)#=IF(A8090;100,0;0)#=IF(A8090;1000,0;0)#=IF(A8090;100,0;0)#=IF(A8090;110,0;0)
=IF(AND(CalcDamage!$K$24=B8091; CalcDamage!$L$24=C8091); TRUE; FALSE)#mrhandy#50#=IF(A8091;81,42857142857142;0)#=IF(A8091;63,57142857142856;0)#=IF(A8091;100,0;0)#=IF(A8091;1000,0;0)#=IF(A8091;100,0;0)#=IF(A8091;110,0;0)
=IF(AND(CalcDamage!$K$24=B8092; CalcDamage!$L$24=C8092); TRUE; FALSE)#mrhandy#51#=IF(A8092;83,57142857142856;0)#=IF(A8092;66,42857142857142;0)#=IF(A8092;100,0;0)#=IF(A8092;1000,0;0)#=IF(A8092;100,0;0)#=IF(A8092;110,0;0)
=IF(AND(CalcDamage!$K$24=B8093; CalcDamage!$L$24=C8093); TRUE; FALSE)#mrhandy#52#=IF(A8093;85,7142857142857;0)#=IF(A8093;69,28571428571428;0)#=IF(A8093;100,0;0)#=IF(A8093;1000,0;0)#=IF(A8093;100,0;0)#=IF(A8093;110,0;0)
=IF(AND(CalcDamage!$K$24=B8094; CalcDamage!$L$24=C8094); TRUE; FALSE)#mrhandy#53#=IF(A8094;87,85714285714283;0)#=IF(A8094;72,14285714285714;0)#=IF(A8094;100,0;0)#=IF(A8094;1000,0;0)#=IF(A8094;100,0;0)#=IF(A8094;110,0;0)
=IF(AND(CalcDamage!$K$24=B8095; CalcDamage!$L$24=C8095); TRUE; FALSE)#mrhandy#54#=IF(A8095;90;0)#=IF(A8095;75;0)#=IF(A8095;100;0)#=IF(A8095;1000;0)#=IF(A8095;100;0)#=IF(A8095;110;0)
=IF(AND(CalcDamage!$K$24=B8096; CalcDamage!$L$24=C8096); TRUE; FALSE)#mrhandy#55#=IF(A8096;91,25;0)#=IF(A8096;76,625;0)#=IF(A8096;100,0;0)#=IF(A8096;1000,0;0)#=IF(A8096;100,0;0)#=IF(A8096;110,0;0)
=IF(AND(CalcDamage!$K$24=B8097; CalcDamage!$L$24=C8097); TRUE; FALSE)#mrhandy#56#=IF(A8097;92,5;0)#=IF(A8097;78,25;0)#=IF(A8097;100,0;0)#=IF(A8097;1000,0;0)#=IF(A8097;100,0;0)#=IF(A8097;110,0;0)
=IF(AND(CalcDamage!$K$24=B8098; CalcDamage!$L$24=C8098); TRUE; FALSE)#mrhandy#57#=IF(A8098;93,75;0)#=IF(A8098;79,875;0)#=IF(A8098;100,0;0)#=IF(A8098;1000,0;0)#=IF(A8098;100,0;0)#=IF(A8098;110,0;0)
=IF(AND(CalcDamage!$K$24=B8099; CalcDamage!$L$24=C8099); TRUE; FALSE)#mrhandy#58#=IF(A8099;95,0;0)#=IF(A8099;81,5;0)#=IF(A8099;100,0;0)#=IF(A8099;1000,0;0)#=IF(A8099;100,0;0)#=IF(A8099;110,0;0)
=IF(AND(CalcDamage!$K$24=B8100; CalcDamage!$L$24=C8100); TRUE; FALSE)#mrhandy#59#=IF(A8100;96,25;0)#=IF(A8100;83,125;0)#=IF(A8100;100,0;0)#=IF(A8100;1000,0;0)#=IF(A8100;100,0;0)#=IF(A8100;110,0;0)
=IF(AND(CalcDamage!$K$24=B8101; CalcDamage!$L$24=C8101); TRUE; FALSE)#mrhandy#60#=IF(A8101;97,5;0)#=IF(A8101;84,75;0)#=IF(A8101;100,0;0)#=IF(A8101;1000,0;0)#=IF(A8101;100,0;0)#=IF(A8101;110,0;0)
=IF(AND(CalcDamage!$K$24=B8102; CalcDamage!$L$24=C8102); TRUE; FALSE)#mrhandy#61#=IF(A8102;98,75;0)#=IF(A8102;86,375;0)#=IF(A8102;100,0;0)#=IF(A8102;1000,0;0)#=IF(A8102;100,0;0)#=IF(A8102;110,0;0)
=IF(AND(CalcDamage!$K$24=B8103; CalcDamage!$L$24=C8103); TRUE; FALSE)#mrhandy#62#=IF(A8103;100;0)#=IF(A8103;88;0)#=IF(A8103;100;0)#=IF(A8103;1000;0)#=IF(A8103;100;0)#=IF(A8103;110;0)
=IF(AND(CalcDamage!$K$24=B8104; CalcDamage!$L$24=C8104); TRUE; FALSE)#mrhandy#63#=IF(A8104;100,26315789473684;0)#=IF(A8104;88,3157894736842;0)#=IF(A8104;100,0;0)#=IF(A8104;1000,0;0)#=IF(A8104;100,0;0)#=IF(A8104;110,0;0)
=IF(AND(CalcDamage!$K$24=B8105; CalcDamage!$L$24=C8105); TRUE; FALSE)#mrhandy#64#=IF(A8105;100,52631578947367;0)#=IF(A8105;88,63157894736841;0)#=IF(A8105;100,0;0)#=IF(A8105;1000,0;0)#=IF(A8105;100,0;0)#=IF(A8105;110,0;0)
=IF(AND(CalcDamage!$K$24=B8106; CalcDamage!$L$24=C8106); TRUE; FALSE)#mrhandy#65#=IF(A8106;100,7894736842105;0)#=IF(A8106;88,94736842105262;0)#=IF(A8106;100,0;0)#=IF(A8106;1000,0;0)#=IF(A8106;100,0;0)#=IF(A8106;110,0;0)
=IF(AND(CalcDamage!$K$24=B8107; CalcDamage!$L$24=C8107); TRUE; FALSE)#mrhandy#66#=IF(A8107;101,05263157894734;0)#=IF(A8107;89,26315789473682;0)#=IF(A8107;100,0;0)#=IF(A8107;1000,0;0)#=IF(A8107;100,0;0)#=IF(A8107;110,0;0)
=IF(AND(CalcDamage!$K$24=B8108; CalcDamage!$L$24=C8108); TRUE; FALSE)#mrhandy#67#=IF(A8108;101,31578947368418;0)#=IF(A8108;89,57894736842103;0)#=IF(A8108;100,0;0)#=IF(A8108;1000,0;0)#=IF(A8108;100,0;0)#=IF(A8108;110,0;0)
=IF(AND(CalcDamage!$K$24=B8109; CalcDamage!$L$24=C8109); TRUE; FALSE)#mrhandy#68#=IF(A8109;101,57894736842101;0)#=IF(A8109;89,89473684210523;0)#=IF(A8109;100,0;0)#=IF(A8109;1000,0;0)#=IF(A8109;100,0;0)#=IF(A8109;110,0;0)
=IF(AND(CalcDamage!$K$24=B8110; CalcDamage!$L$24=C8110); TRUE; FALSE)#mrhandy#69#=IF(A8110;101,84210526315785;0)#=IF(A8110;90,21052631578944;0)#=IF(A8110;100,0;0)#=IF(A8110;1000,0;0)#=IF(A8110;100,0;0)#=IF(A8110;110,0;0)
=IF(AND(CalcDamage!$K$24=B8111; CalcDamage!$L$24=C8111); TRUE; FALSE)#mrhandy#70#=IF(A8111;102,10526315789468;0)#=IF(A8111;90,52631578947364;0)#=IF(A8111;100,0;0)#=IF(A8111;1000,0;0)#=IF(A8111;100,0;0)#=IF(A8111;110,0;0)
=IF(AND(CalcDamage!$K$24=B8112; CalcDamage!$L$24=C8112); TRUE; FALSE)#mrhandy#71#=IF(A8112;102,36842105263152;0)#=IF(A8112;90,84210526315785;0)#=IF(A8112;100,0;0)#=IF(A8112;1000,0;0)#=IF(A8112;100,0;0)#=IF(A8112;110,0;0)
=IF(AND(CalcDamage!$K$24=B8113; CalcDamage!$L$24=C8113); TRUE; FALSE)#mrhandy#72#=IF(A8113;102,63157894736835;0)#=IF(A8113;91,15789473684205;0)#=IF(A8113;100,0;0)#=IF(A8113;1000,0;0)#=IF(A8113;100,0;0)#=IF(A8113;110,0;0)
=IF(AND(CalcDamage!$K$24=B8114; CalcDamage!$L$24=C8114); TRUE; FALSE)#mrhandy#73#=IF(A8114;102,89473684210519;0)#=IF(A8114;91,47368421052626;0)#=IF(A8114;100,0;0)#=IF(A8114;1000,0;0)#=IF(A8114;100,0;0)#=IF(A8114;110,0;0)
=IF(AND(CalcDamage!$K$24=B8115; CalcDamage!$L$24=C8115); TRUE; FALSE)#mrhandy#74#=IF(A8115;103,15789473684202;0)#=IF(A8115;91,78947368421046;0)#=IF(A8115;100,0;0)#=IF(A8115;1000,0;0)#=IF(A8115;100,0;0)#=IF(A8115;110,0;0)
=IF(AND(CalcDamage!$K$24=B8116; CalcDamage!$L$24=C8116); TRUE; FALSE)#mrhandy#75#=IF(A8116;103,42105263157886;0)#=IF(A8116;92,10526315789467;0)#=IF(A8116;100,0;0)#=IF(A8116;1000,0;0)#=IF(A8116;100,0;0)#=IF(A8116;110,0;0)
=IF(AND(CalcDamage!$K$24=B8117; CalcDamage!$L$24=C8117); TRUE; FALSE)#mrhandy#76#=IF(A8117;103,6842105263157;0)#=IF(A8117;92,42105263157887;0)#=IF(A8117;100,0;0)#=IF(A8117;1000,0;0)#=IF(A8117;100,0;0)#=IF(A8117;110,0;0)
=IF(AND(CalcDamage!$K$24=B8118; CalcDamage!$L$24=C8118); TRUE; FALSE)#mrhandy#77#=IF(A8118;103,94736842105253;0)#=IF(A8118;92,73684210526308;0)#=IF(A8118;100,0;0)#=IF(A8118;1000,0;0)#=IF(A8118;100,0;0)#=IF(A8118;110,0;0)
=IF(AND(CalcDamage!$K$24=B8119; CalcDamage!$L$24=C8119); TRUE; FALSE)#mrhandy#78#=IF(A8119;104,21052631578937;0)#=IF(A8119;93,05263157894728;0)#=IF(A8119;100,0;0)#=IF(A8119;1000,0;0)#=IF(A8119;100,0;0)#=IF(A8119;110,0;0)
=IF(AND(CalcDamage!$K$24=B8120; CalcDamage!$L$24=C8120); TRUE; FALSE)#mrhandy#79#=IF(A8120;104,4736842105262;0)#=IF(A8120;93,36842105263149;0)#=IF(A8120;100,0;0)#=IF(A8120;1000,0;0)#=IF(A8120;100,0;0)#=IF(A8120;110,0;0)
=IF(AND(CalcDamage!$K$24=B8121; CalcDamage!$L$24=C8121); TRUE; FALSE)#mrhandy#80#=IF(A8121;104,73684210526304;0)#=IF(A8121;93,6842105263157;0)#=IF(A8121;100,0;0)#=IF(A8121;1000,0;0)#=IF(A8121;100,0;0)#=IF(A8121;110,0;0)
=IF(AND(CalcDamage!$K$24=B8122; CalcDamage!$L$24=C8122); TRUE; FALSE)#mrhandy#81#=IF(A8122;104,99999999999987;0)#=IF(A8122;93,9999999999999;0)#=IF(A8122;100,0;0)#=IF(A8122;1000,0;0)#=IF(A8122;100,0;0)#=IF(A8122;110,0;0)
=IF(AND(CalcDamage!$K$24=B8123; CalcDamage!$L$24=C8123); TRUE; FALSE)#mrhandy#82#=IF(A8123;105,26315789473671;0)#=IF(A8123;94,3157894736841;0)#=IF(A8123;100,0;0)#=IF(A8123;1000,0;0)#=IF(A8123;100,0;0)#=IF(A8123;110,0;0)
=IF(AND(CalcDamage!$K$24=B8124; CalcDamage!$L$24=C8124); TRUE; FALSE)#mrhandy#83#=IF(A8124;105,52631578947354;0)#=IF(A8124;94,63157894736831;0)#=IF(A8124;100,0;0)#=IF(A8124;1000,0;0)#=IF(A8124;100,0;0)#=IF(A8124;110,0;0)
=IF(AND(CalcDamage!$K$24=B8125; CalcDamage!$L$24=C8125); TRUE; FALSE)#mrhandy#84#=IF(A8125;105,78947368421038;0)#=IF(A8125;94,94736842105252;0)#=IF(A8125;100,0;0)#=IF(A8125;1000,0;0)#=IF(A8125;100,0;0)#=IF(A8125;110,0;0)
=IF(AND(CalcDamage!$K$24=B8126; CalcDamage!$L$24=C8126); TRUE; FALSE)#mrhandy#85#=IF(A8126;106,05263157894721;0)#=IF(A8126;95,26315789473672;0)#=IF(A8126;100,0;0)#=IF(A8126;1000,0;0)#=IF(A8126;100,0;0)#=IF(A8126;110,0;0)
=IF(AND(CalcDamage!$K$24=B8127; CalcDamage!$L$24=C8127); TRUE; FALSE)#mrhandy#86#=IF(A8127;106,31578947368405;0)#=IF(A8127;95,57894736842093;0)#=IF(A8127;100,0;0)#=IF(A8127;1000,0;0)#=IF(A8127;100,0;0)#=IF(A8127;110,0;0)
=IF(AND(CalcDamage!$K$24=B8128; CalcDamage!$L$24=C8128); TRUE; FALSE)#mrhandy#87#=IF(A8128;106,57894736842088;0)#=IF(A8128;95,89473684210513;0)#=IF(A8128;100,0;0)#=IF(A8128;1000,0;0)#=IF(A8128;100,0;0)#=IF(A8128;110,0;0)
=IF(AND(CalcDamage!$K$24=B8129; CalcDamage!$L$24=C8129); TRUE; FALSE)#mrhandy#88#=IF(A8129;106,84210526315772;0)#=IF(A8129;96,21052631578934;0)#=IF(A8129;100,0;0)#=IF(A8129;1000,0;0)#=IF(A8129;100,0;0)#=IF(A8129;110,0;0)
=IF(AND(CalcDamage!$K$24=B8130; CalcDamage!$L$24=C8130); TRUE; FALSE)#mrhandy#89#=IF(A8130;107,10526315789456;0)#=IF(A8130;96,52631578947354;0)#=IF(A8130;100,0;0)#=IF(A8130;1000,0;0)#=IF(A8130;100,0;0)#=IF(A8130;110,0;0)
=IF(AND(CalcDamage!$K$24=B8131; CalcDamage!$L$24=C8131); TRUE; FALSE)#mrhandy#90#=IF(A8131;107,36842105263139;0)#=IF(A8131;96,84210526315775;0)#=IF(A8131;100,0;0)#=IF(A8131;1000,0;0)#=IF(A8131;100,0;0)#=IF(A8131;110,0;0)
=IF(AND(CalcDamage!$K$24=B8132; CalcDamage!$L$24=C8132); TRUE; FALSE)#mrhandy#91#=IF(A8132;107,63157894736823;0)#=IF(A8132;97,15789473684195;0)#=IF(A8132;100,0;0)#=IF(A8132;1000,0;0)#=IF(A8132;100,0;0)#=IF(A8132;110,0;0)
=IF(AND(CalcDamage!$K$24=B8133; CalcDamage!$L$24=C8133); TRUE; FALSE)#mrhandy#92#=IF(A8133;107,89473684210506;0)#=IF(A8133;97,47368421052616;0)#=IF(A8133;100,0;0)#=IF(A8133;1000,0;0)#=IF(A8133;100,0;0)#=IF(A8133;110,0;0)
=IF(AND(CalcDamage!$K$24=B8134; CalcDamage!$L$24=C8134); TRUE; FALSE)#mrhandy#93#=IF(A8134;108,1578947368419;0)#=IF(A8134;97,78947368421036;0)#=IF(A8134;100,0;0)#=IF(A8134;1000,0;0)#=IF(A8134;100,0;0)#=IF(A8134;110,0;0)
=IF(AND(CalcDamage!$K$24=B8135; CalcDamage!$L$24=C8135); TRUE; FALSE)#mrhandy#94#=IF(A8135;108,42105263157873;0)#=IF(A8135;98,10526315789457;0)#=IF(A8135;100,0;0)#=IF(A8135;1000,0;0)#=IF(A8135;100,0;0)#=IF(A8135;110,0;0)
=IF(AND(CalcDamage!$K$24=B8136; CalcDamage!$L$24=C8136); TRUE; FALSE)#mrhandy#95#=IF(A8136;108,68421052631557;0)#=IF(A8136;98,42105263157877;0)#=IF(A8136;100,0;0)#=IF(A8136;1000,0;0)#=IF(A8136;100,0;0)#=IF(A8136;110,0;0)
=IF(AND(CalcDamage!$K$24=B8137; CalcDamage!$L$24=C8137); TRUE; FALSE)#mrhandy#96#=IF(A8137;108,9473684210524;0)#=IF(A8137;98,73684210526298;0)#=IF(A8137;100,0;0)#=IF(A8137;1000,0;0)#=IF(A8137;100,0;0)#=IF(A8137;110,0;0)
=IF(AND(CalcDamage!$K$24=B8138; CalcDamage!$L$24=C8138); TRUE; FALSE)#mrhandy#97#=IF(A8138;109,21052631578924;0)#=IF(A8138;99,05263157894719;0)#=IF(A8138;100,0;0)#=IF(A8138;1000,0;0)#=IF(A8138;100,0;0)#=IF(A8138;110,0;0)
=IF(AND(CalcDamage!$K$24=B8139; CalcDamage!$L$24=C8139); TRUE; FALSE)#mrhandy#98#=IF(A8139;109,47368421052607;0)#=IF(A8139;99,36842105263139;0)#=IF(A8139;100,0;0)#=IF(A8139;1000,0;0)#=IF(A8139;100,0;0)#=IF(A8139;110,0;0)
=IF(AND(CalcDamage!$K$24=B8140; CalcDamage!$L$24=C8140); TRUE; FALSE)#mrhandy#99#=IF(A8140;109,73684210526291;0)#=IF(A8140;99,6842105263156;0)#=IF(A8140;100,0;0)#=IF(A8140;1000,0;0)#=IF(A8140;100,0;0)#=IF(A8140;110,0;0)
=IF(AND(CalcDamage!$K$24=B8141; CalcDamage!$L$24=C8141); TRUE; FALSE)#mrhandy#100#=IF(A8141;110;0)#=IF(A8141;100;0)#=IF(A8141;100;0)#=IF(A8141;1000;0)#=IF(A8141;100;0)#=IF(A8141;110;0)
=IF(AND(CalcDamage!$K$24=B8142; CalcDamage!$L$24=C8142); TRUE; FALSE)#mrhandy#101#=IF(A8142;110;0)#=IF(A8142;100;0)#=IF(A8142;100;0)#=IF(A8142;1000;0)#=IF(A8142;100;0)#=IF(A8142;110;0)
=IF(AND(CalcDamage!$K$24=B8143; CalcDamage!$L$24=C8143); TRUE; FALSE)#mrhandy#102#=IF(A8143;110;0)#=IF(A8143;100;0)#=IF(A8143;100;0)#=IF(A8143;1000;0)#=IF(A8143;100;0)#=IF(A8143;110;0)
=IF(AND(CalcDamage!$K$24=B8144; CalcDamage!$L$24=C8144); TRUE; FALSE)#mrhandy#103#=IF(A8144;110;0)#=IF(A8144;100;0)#=IF(A8144;100;0)#=IF(A8144;1000;0)#=IF(A8144;100;0)#=IF(A8144;110;0)
=IF(AND(CalcDamage!$K$24=B8145; CalcDamage!$L$24=C8145); TRUE; FALSE)#mrhandy#104#=IF(A8145;110;0)#=IF(A8145;100;0)#=IF(A8145;100;0)#=IF(A8145;1000;0)#=IF(A8145;100;0)#=IF(A8145;110;0)
=IF(AND(CalcDamage!$K$24=B8146; CalcDamage!$L$24=C8146); TRUE; FALSE)#mrhandy#105#=IF(A8146;110;0)#=IF(A8146;100;0)#=IF(A8146;100;0)#=IF(A8146;1000;0)#=IF(A8146;100;0)#=IF(A8146;110;0)
=IF(AND(CalcDamage!$K$24=B8147; CalcDamage!$L$24=C8147); TRUE; FALSE)#mrhandy#106#=IF(A8147;110;0)#=IF(A8147;100;0)#=IF(A8147;100;0)#=IF(A8147;1000;0)#=IF(A8147;100;0)#=IF(A8147;110;0)
=IF(AND(CalcDamage!$K$24=B8148; CalcDamage!$L$24=C8148); TRUE; FALSE)#mrhandy#107#=IF(A8148;110;0)#=IF(A8148;100;0)#=IF(A8148;100;0)#=IF(A8148;1000;0)#=IF(A8148;100;0)#=IF(A8148;110;0)
=IF(AND(CalcDamage!$K$24=B8149; CalcDamage!$L$24=C8149); TRUE; FALSE)#mrhandy#108#=IF(A8149;110;0)#=IF(A8149;100;0)#=IF(A8149;100;0)#=IF(A8149;1000;0)#=IF(A8149;100;0)#=IF(A8149;110;0)
=IF(AND(CalcDamage!$K$24=B8150; CalcDamage!$L$24=C8150); TRUE; FALSE)#mrhandy#109#=IF(A8150;110;0)#=IF(A8150;100;0)#=IF(A8150;100;0)#=IF(A8150;1000;0)#=IF(A8150;100;0)#=IF(A8150;110;0)
=IF(AND(CalcDamage!$K$24=B8151; CalcDamage!$L$24=C8151); TRUE; FALSE)#mrhandy#110#=IF(A8151;110;0)#=IF(A8151;100;0)#=IF(A8151;100;0)#=IF(A8151;1000;0)#=IF(A8151;100;0)#=IF(A8151;110;0)
=IF(AND(CalcDamage!$K$24=B8152; CalcDamage!$L$24=C8152); TRUE; FALSE)#mrhandy#111#=IF(A8152;110;0)#=IF(A8152;100;0)#=IF(A8152;100;0)#=IF(A8152;1000;0)#=IF(A8152;100;0)#=IF(A8152;110;0)
=IF(AND(CalcDamage!$K$24=B8153; CalcDamage!$L$24=C8153); TRUE; FALSE)#mrhandy#112#=IF(A8153;110;0)#=IF(A8153;100;0)#=IF(A8153;100;0)#=IF(A8153;1000;0)#=IF(A8153;100;0)#=IF(A8153;110;0)
=IF(AND(CalcDamage!$K$24=B8154; CalcDamage!$L$24=C8154); TRUE; FALSE)#mrhandy#113#=IF(A8154;110;0)#=IF(A8154;100;0)#=IF(A8154;100;0)#=IF(A8154;1000;0)#=IF(A8154;100;0)#=IF(A8154;110;0)
=IF(AND(CalcDamage!$K$24=B8155; CalcDamage!$L$24=C8155); TRUE; FALSE)#mrhandy#114#=IF(A8155;110;0)#=IF(A8155;100;0)#=IF(A8155;100;0)#=IF(A8155;1000;0)#=IF(A8155;100;0)#=IF(A8155;110;0)
=IF(AND(CalcDamage!$K$24=B8156; CalcDamage!$L$24=C8156); TRUE; FALSE)#mrhandy#115#=IF(A8156;110;0)#=IF(A8156;100;0)#=IF(A8156;100;0)#=IF(A8156;1000;0)#=IF(A8156;100;0)#=IF(A8156;110;0)
=IF(AND(CalcDamage!$K$24=B8157; CalcDamage!$L$24=C8157); TRUE; FALSE)#mrhandy#116#=IF(A8157;110;0)#=IF(A8157;100;0)#=IF(A8157;100;0)#=IF(A8157;1000;0)#=IF(A8157;100;0)#=IF(A8157;110;0)
=IF(AND(CalcDamage!$K$24=B8158; CalcDamage!$L$24=C8158); TRUE; FALSE)#mrhandy#117#=IF(A8158;110;0)#=IF(A8158;100;0)#=IF(A8158;100;0)#=IF(A8158;1000;0)#=IF(A8158;100;0)#=IF(A8158;110;0)
