Name,Level,health
sfs09_deathclaw,35,5580.0
sfs09_deathclaw,36,5700.0
sfs09_deathclaw,37,5820.0
sfs09_deathclaw,38,5940.0
sfs09_deathclaw,39,6060.0
sfs09_deathclaw,40,6180.0
sfs09_deathclaw,41,6300
sfs09_deathclaw,42,6360.0
sfs09_deathclaw,43,6420.0
sfs09_deathclaw,44,6480.0
sfs09_deathclaw,45,6540.0
sfs09_deathclaw,46,6600.0
sfs09_deathclaw,47,6660.0
sfs09_deathclaw,48,6720.0
sfs09_deathclaw,49,6780.0
sfs09_deathclaw,50,6840.0
sfs09_deathclaw,51,6900
sfs09_deathclaw,52,6990.0
sfs09_deathclaw,53,7080.0
sfs09_deathclaw,54,7170.0
sfs09_deathclaw,55,7260.0
sfs09_deathclaw,56,7350.0
sfs09_deathclaw,57,7440.0
sfs09_deathclaw,58,7530.0
sfs09_deathclaw,59,7620.0
sfs09_deathclaw,60,7710.0
sfs09_deathclaw,61,7800
sfs09_deathclaw,62,7890.0
sfs09_deathclaw,63,7980.0
sfs09_deathclaw,64,8070.0
sfs09_deathclaw,65,8160.0
sfs09_deathclaw,66,8250.0
sfs09_deathclaw,67,8340.0
sfs09_deathclaw,68,8430.0
sfs09_deathclaw,69,8520.0
sfs09_deathclaw,70,8610.0
sfs09_deathclaw,71,8700
sfs09_deathclaw,72,8775.0
sfs09_deathclaw,73,8850.0
sfs09_deathclaw,74,8925.0
sfs09_deathclaw,75,9000.0
sfs09_deathclaw,76,9075.0
sfs09_deathclaw,77,9150.0
sfs09_deathclaw,78,9225.0
sfs09_deathclaw,79,9300.0
sfs09_deathclaw,80,9375.0
sfs09_deathclaw,81,9450
sfs09_deathclaw,82,9584.21052631579
sfs09_deathclaw,83,9718.42105263158
sfs09_deathclaw,84,9852.63157894737
sfs09_deathclaw,85,9986.84210526316
sfs09_deathclaw,86,10121.05263157895
sfs09_deathclaw,87,10255.26315789474
sfs09_deathclaw,88,10389.47368421053
sfs09_deathclaw,89,10523.68421052632
sfs09_deathclaw,90,10657.89473684211
sfs09_deathclaw,91,10792.1052631579
sfs09_deathclaw,92,10926.31578947369
sfs09_deathclaw,93,11060.52631578948
sfs09_deathclaw,94,11194.73684210527
sfs09_deathclaw,95,11328.94736842106
sfs09_deathclaw,96,11463.15789473685
sfs09_deathclaw,97,11597.36842105264
sfs09_deathclaw,98,11731.57894736843
sfs09_deathclaw,99,11865.78947368422
sfs09_deathclaw,100,12000
sfs09_deathclaw,101,12000
sfs09_deathclaw,102,12000
sfs09_deathclaw,103,12000
sfs09_deathclaw,104,12000
sfs09_deathclaw,105,12000
sfs09_deathclaw,106,12000
sfs09_deathclaw,107,12000
sfs09_deathclaw,108,12000
sfs09_deathclaw,109,12000
sfs09_deathclaw,110,12000
sfs09_deathclaw,111,12000
sfs09_deathclaw,112,12000
sfs09_deathclaw,113,12000
sfs09_deathclaw,114,12000
sfs09_deathclaw,115,12000
sfs09_deathclaw,116,12000
sfs09_deathclaw,117,12000
sfs09_deathclaw,118,12000
sfs09_deathclaw,119,12000
sfs09_deathclaw,120,12000
sfs09_fogcrawler,1,3941
sfs09_fogcrawler,2,3941
sfs09_fogcrawler,3,3941
sfs09_fogcrawler,4,3941
sfs09_fogcrawler,5,3941
sfs09_fogcrawler,6,3941
sfs09_fogcrawler,7,3941
sfs09_fogcrawler,8,3941
sfs09_fogcrawler,9,3941
sfs09_fogcrawler,10,3941
sfs09_fogcrawler,11,3941
sfs09_fogcrawler,12,3941
sfs09_fogcrawler,13,3941
sfs09_fogcrawler,14,3941
sfs09_fogcrawler,15,3941
sfs09_fogcrawler,16,3941
sfs09_fogcrawler,17,3941
sfs09_fogcrawler,18,3941
sfs09_fogcrawler,19,3941
sfs09_fogcrawler,20,3941
sfs09_fogcrawler,21,3941
sfs09_fogcrawler,22,3941
sfs09_fogcrawler,23,3941
sfs09_fogcrawler,24,3941
sfs09_fogcrawler,25,3941
sfs09_fogcrawler,26,3941
sfs09_fogcrawler,27,3941
sfs09_fogcrawler,28,4143.083333333333
sfs09_fogcrawler,29,4345.166666666666
sfs09_fogcrawler,30,4547.249999999999
sfs09_fogcrawler,31,4749.333333333332
sfs09_fogcrawler,32,4951.416666666665
sfs09_fogcrawler,33,5153.499999999998
sfs09_fogcrawler,34,5355.583333333331
sfs09_fogcrawler,35,5557.666666666664
sfs09_fogcrawler,36,5759.749999999997
sfs09_fogcrawler,37,5961.83333333333
sfs09_fogcrawler,38,6163.916666666663
sfs09_fogcrawler,39,6366
sfs09_fogcrawler,40,6631.25
sfs09_fogcrawler,41,6896.5
sfs09_fogcrawler,42,7161.75
sfs09_fogcrawler,43,7427.0
sfs09_fogcrawler,44,7692.25
sfs09_fogcrawler,45,7957.5
sfs09_fogcrawler,46,8222.75
sfs09_fogcrawler,47,8488.0
sfs09_fogcrawler,48,8753.25
sfs09_fogcrawler,49,9018.5
sfs09_fogcrawler,50,9283.75
sfs09_fogcrawler,51,9549
sfs09_fogcrawler,52,9650.083333333334
sfs09_fogcrawler,53,9751.166666666668
sfs09_fogcrawler,54,9852.250000000002
sfs09_fogcrawler,55,9953.333333333336
sfs09_fogcrawler,56,10054.41666666667
sfs09_fogcrawler,57,10155.500000000004
sfs09_fogcrawler,58,10256.583333333338
sfs09_fogcrawler,59,10357.666666666672
sfs09_fogcrawler,60,10458.750000000005
sfs09_fogcrawler,61,10559.83333333334
sfs09_fogcrawler,62,10660.916666666673
sfs09_fogcrawler,63,10762
sfs09_fogcrawler,64,10863.0
sfs09_fogcrawler,65,10964.0
sfs09_fogcrawler,66,11065.0
sfs09_fogcrawler,67,11166.0
sfs09_fogcrawler,68,11267.0
sfs09_fogcrawler,69,11368.0
sfs09_fogcrawler,70,11469.0
sfs09_fogcrawler,71,11570.0
sfs09_fogcrawler,72,11671.0
sfs09_fogcrawler,73,11772.0
sfs09_fogcrawler,74,11873.0
sfs09_fogcrawler,75,11974
sfs09_fogcrawler,76,11974
sfs09_fogcrawler,77,11974
sfs09_fogcrawler,78,11974
sfs09_fogcrawler,79,11974
sfs09_fogcrawler,80,11974
sfs09_fogcrawler,81,11974
sfs09_fogcrawler,82,11974
sfs09_fogcrawler,83,11974
sfs09_fogcrawler,84,11974
sfs09_fogcrawler,85,11974
sfs09_fogcrawler,86,11974
sfs09_fogcrawler,87,11974
sfs09_fogcrawler,88,11974
sfs09_fogcrawler,89,11974
sfs09_fogcrawler,90,11974
sfs09_fogcrawler,91,11974
sfs09_fogcrawler,92,11974
sfs09_fogcrawler,93,11974
sfs09_fogcrawler,94,11974
sfs09_fogcrawler,95,11974
sfs09_fogcrawler,96,11974
sfs09_fogcrawler,97,11974
sfs09_fogcrawler,98,11974
sfs09_fogcrawler,99,11974
sfs09_fogcrawler,100,11974
sfs09_fogcrawler,101,11974
sfs09_fogcrawler,102,11974
sfs09_fogcrawler,103,11974
sfs09_fogcrawler,104,11974
sfs09_fogcrawler,105,11974
sfs09_fogcrawler,106,11974
sfs09_fogcrawler,107,11974
sfs09_fogcrawler,108,11974
sfs09_fogcrawler,109,11974
sfs09_fogcrawler,110,11974
sfs09_fogcrawler,111,11974
sfs09_fogcrawler,112,11974
sfs09_fogcrawler,113,11974
sfs09_fogcrawler,114,11974
sfs09_fogcrawler,115,11974
sfs09_fogcrawler,116,11974
sfs09_fogcrawler,117,11974
sfs09_fogcrawler,118,11974
sfs09_fogcrawler,119,11974
sfs09_fogcrawler,120,11974
sfs09_grafton,1,2750
sfs09_grafton,2,2750
sfs09_grafton,3,2750
sfs09_grafton,4,2750
sfs09_grafton,5,2750
sfs09_grafton,6,2750
sfs09_grafton,7,2750
sfs09_grafton,8,2750
sfs09_grafton,9,2750
sfs09_grafton,10,2750
sfs09_grafton,11,2750
sfs09_grafton,12,2750
sfs09_grafton,13,2750
sfs09_grafton,14,2750
sfs09_grafton,15,2750
sfs09_grafton,16,2850.0
sfs09_grafton,17,2950.0
sfs09_grafton,18,3050.0
sfs09_grafton,19,3150.0
sfs09_grafton,20,3250.0
sfs09_grafton,21,3350.0
sfs09_grafton,22,3450.0
sfs09_grafton,23,3550.0
sfs09_grafton,24,3650.0
sfs09_grafton,25,3750.0
sfs09_grafton,26,3850.0
sfs09_grafton,27,3950.0
sfs09_grafton,28,4050.0
sfs09_grafton,29,4150.0
sfs09_grafton,30,4250
sfs09_grafton,31,4287.5
sfs09_grafton,32,4325.0
sfs09_grafton,33,4362.5
sfs09_grafton,34,4400.0
sfs09_grafton,35,4437.5
sfs09_grafton,36,4475.0
sfs09_grafton,37,4512.5
sfs09_grafton,38,4550.0
sfs09_grafton,39,4587.5
sfs09_grafton,40,4625
sfs09_grafton,41,4812.5
sfs09_grafton,42,5000.0
sfs09_grafton,43,5187.5
sfs09_grafton,44,5375.0
sfs09_grafton,45,5562.5
sfs09_grafton,46,5750.0
sfs09_grafton,47,5937.5
sfs09_grafton,48,6125.0
sfs09_grafton,49,6312.5
sfs09_grafton,50,6500
sfs09_grafton,51,6600.0
sfs09_grafton,52,6700.0
sfs09_grafton,53,6800.0
sfs09_grafton,54,6900.0
sfs09_grafton,55,7000.0
sfs09_grafton,56,7100.0
sfs09_grafton,57,7200.0
sfs09_grafton,58,7300.0
sfs09_grafton,59,7400.0
sfs09_grafton,60,7500.0
sfs09_grafton,61,7600.0
sfs09_grafton,62,7700.0
sfs09_grafton,63,7800.0
sfs09_grafton,64,7900.0
sfs09_grafton,65,8000.0
sfs09_grafton,66,8100.0
sfs09_grafton,67,8200.0
sfs09_grafton,68,8300.0
sfs09_grafton,69,8400.0
sfs09_grafton,70,8500.0
sfs09_grafton,71,8600.0
sfs09_grafton,72,8700.0
sfs09_grafton,73,8800.0
sfs09_grafton,74,8900.0
sfs09_grafton,75,9000
sfs09_grafton,76,9140.0
sfs09_grafton,77,9280.0
sfs09_grafton,78,9420.0
sfs09_grafton,79,9560.0
sfs09_grafton,80,9700.0
sfs09_grafton,81,9840.0
sfs09_grafton,82,9980.0
sfs09_grafton,83,10120.0
sfs09_grafton,84,10260.0
sfs09_grafton,85,10400.0
sfs09_grafton,86,10540.0
sfs09_grafton,87,10680.0
sfs09_grafton,88,10820.0
sfs09_grafton,89,10960.0
sfs09_grafton,90,11100.0
sfs09_grafton,91,11240.0
sfs09_grafton,92,11380.0
sfs09_grafton,93,11520.0
sfs09_grafton,94,11660.0
sfs09_grafton,95,11800.0
sfs09_grafton,96,11940.0
sfs09_grafton,97,12080.0
sfs09_grafton,98,12220.0
sfs09_grafton,99,12360.0
sfs09_grafton,100,12500
sfs09_grafton,101,12500
sfs09_grafton,102,12500
sfs09_grafton,103,12500
sfs09_grafton,104,12500
sfs09_grafton,105,12500
sfs09_grafton,106,12500
sfs09_grafton,107,12500
sfs09_grafton,108,12500
sfs09_grafton,109,12500
sfs09_grafton,110,12500
sfs09_grafton,111,12500
sfs09_grafton,112,12500
sfs09_grafton,113,12500
sfs09_grafton,114,12500
sfs09_grafton,115,12500
sfs09_grafton,116,12500
sfs09_grafton,117,12500
sfs09_grafton,118,12500
sfs09_grafton,119,12500
sfs09_grafton,120,12500
sfs09_sheepsquatch,1,8000
sfs09_sheepsquatch,2,8000
sfs09_sheepsquatch,3,8000
sfs09_sheepsquatch,4,8000
sfs09_sheepsquatch,5,8000
sfs09_sheepsquatch,6,8000
sfs09_sheepsquatch,7,8000
sfs09_sheepsquatch,8,8000
sfs09_sheepsquatch,9,8000
sfs09_sheepsquatch,10,8000
sfs09_sheepsquatch,11,8000
sfs09_sheepsquatch,12,8000
sfs09_sheepsquatch,13,8000
sfs09_sheepsquatch,14,8000
sfs09_sheepsquatch,15,8000
sfs09_sheepsquatch,16,8000
sfs09_sheepsquatch,17,8000
sfs09_sheepsquatch,18,8000
sfs09_sheepsquatch,19,8000
sfs09_sheepsquatch,20,8000
sfs09_sheepsquatch,21,8000
sfs09_sheepsquatch,22,8000
sfs09_sheepsquatch,23,8000
sfs09_sheepsquatch,24,8000
sfs09_sheepsquatch,25,8000
sfs09_sheepsquatch,26,8000
sfs09_sheepsquatch,27,8000
sfs09_sheepsquatch,28,8000
sfs09_sheepsquatch,29,8000
sfs09_sheepsquatch,30,8000
sfs09_sheepsquatch,31,8000
sfs09_sheepsquatch,32,8000
sfs09_sheepsquatch,33,8000
sfs09_sheepsquatch,34,8000
sfs09_sheepsquatch,35,8000
sfs09_sheepsquatch,36,8000
sfs09_sheepsquatch,37,8000
sfs09_sheepsquatch,38,8000
sfs09_sheepsquatch,39,8000
sfs09_sheepsquatch,40,8000
sfs09_sheepsquatch,41,8000
sfs09_sheepsquatch,42,8000
sfs09_sheepsquatch,43,8000
sfs09_sheepsquatch,44,8000
sfs09_sheepsquatch,45,8000
sfs09_sheepsquatch,46,8000
sfs09_sheepsquatch,47,8000
sfs09_sheepsquatch,48,8000
sfs09_sheepsquatch,49,8000
sfs09_sheepsquatch,50,8000
sfs09_sheepsquatch,51,8033.333333333333
sfs09_sheepsquatch,52,8066.666666666666
sfs09_sheepsquatch,53,8099.999999999999
sfs09_sheepsquatch,54,8133.333333333332
sfs09_sheepsquatch,55,8166.666666666665
sfs09_sheepsquatch,56,8199.999999999998
sfs09_sheepsquatch,57,8233.333333333332
sfs09_sheepsquatch,58,8266.666666666666
sfs09_sheepsquatch,59,8300.0
sfs09_sheepsquatch,60,8333.333333333334
sfs09_sheepsquatch,61,8366.666666666668
sfs09_sheepsquatch,62,8400.000000000002
sfs09_sheepsquatch,63,8433.333333333336
sfs09_sheepsquatch,64,8466.66666666667
sfs09_sheepsquatch,65,8500
sfs09_sheepsquatch,66,8533.333333333334
sfs09_sheepsquatch,67,8566.666666666668
sfs09_sheepsquatch,68,8600.000000000002
sfs09_sheepsquatch,69,8633.333333333336
sfs09_sheepsquatch,70,8666.66666666667
sfs09_sheepsquatch,71,8700.000000000004
sfs09_sheepsquatch,72,8733.333333333338
sfs09_sheepsquatch,73,8766.666666666672
sfs09_sheepsquatch,74,8800.000000000005
sfs09_sheepsquatch,75,8833.33333333334
sfs09_sheepsquatch,76,8866.666666666673
sfs09_sheepsquatch,77,8900.000000000007
sfs09_sheepsquatch,78,8933.333333333341
sfs09_sheepsquatch,79,8966.666666666675
sfs09_sheepsquatch,80,9000
sfs09_sheepsquatch,81,9050.0
sfs09_sheepsquatch,82,9100.0
sfs09_sheepsquatch,83,9150.0
sfs09_sheepsquatch,84,9200.0
sfs09_sheepsquatch,85,9250.0
sfs09_sheepsquatch,86,9300.0
sfs09_sheepsquatch,87,9350.0
sfs09_sheepsquatch,88,9400.0
sfs09_sheepsquatch,89,9450.0
sfs09_sheepsquatch,90,9500.0
sfs09_sheepsquatch,91,9550.0
sfs09_sheepsquatch,92,9600.0
sfs09_sheepsquatch,93,9650.0
sfs09_sheepsquatch,94,9700.0
sfs09_sheepsquatch,95,9750.0
sfs09_sheepsquatch,96,9800.0
sfs09_sheepsquatch,97,9850.0
sfs09_sheepsquatch,98,9900.0
sfs09_sheepsquatch,99,9950.0
sfs09_sheepsquatch,100,10000
sfs09_sheepsquatch,101,10000
sfs09_sheepsquatch,102,10000
sfs09_sheepsquatch,103,10000
sfs09_sheepsquatch,104,10000
sfs09_sheepsquatch,105,10000
sfs09_sheepsquatch,106,10000
sfs09_sheepsquatch,107,10000
sfs09_sheepsquatch,108,10000
sfs09_sheepsquatch,109,10000
sfs09_sheepsquatch,110,10000
sfs09_sheepsquatch,111,10000
sfs09_sheepsquatch,112,10000
sfs09_sheepsquatch,113,10000
sfs09_sheepsquatch,114,10000
sfs09_sheepsquatch,115,10000
sfs09_sheepsquatch,116,10000
sfs09_sheepsquatch,117,10000
sfs09_sheepsquatch,118,10000
sfs09_sheepsquatch,119,10000
sfs09_sheepsquatch,120,10000
sfz08_mrhandy,1,1250
sfz08_mrhandy,2,1260.7142857142858
sfz08_mrhandy,3,1271.4285714285716
sfz08_mrhandy,4,1282.1428571428573
sfz08_mrhandy,5,1292.8571428571431
sfz08_mrhandy,6,1303.571428571429
sfz08_mrhandy,7,1314.2857142857147
sfz08_mrhandy,8,1325
sfz08_mrhandy,9,1350.5
sfz08_mrhandy,10,1376.0
sfz08_mrhandy,11,1401.5
sfz08_mrhandy,12,1427.0
sfz08_mrhandy,13,1452.5
sfz08_mrhandy,14,1478
sfz08_mrhandy,15,1506.875
sfz08_mrhandy,16,1535.75
sfz08_mrhandy,17,1564.625
sfz08_mrhandy,18,1593.5
sfz08_mrhandy,19,1622.375
sfz08_mrhandy,20,1651.25
sfz08_mrhandy,21,1680.125
sfz08_mrhandy,22,1709
sfz08_mrhandy,23,1761.7
sfz08_mrhandy,24,1814.4
sfz08_mrhandy,25,1867.1000000000001
sfz08_mrhandy,26,1919.8000000000002
sfz08_mrhandy,27,1972.5000000000002
sfz08_mrhandy,28,2025.2000000000003
sfz08_mrhandy,29,2077.9
sfz08_mrhandy,30,2130.6
sfz08_mrhandy,31,2183.2999999999997
sfz08_mrhandy,32,2236
sfz08_mrhandy,33,2301.25
sfz08_mrhandy,34,2366.5
sfz08_mrhandy,35,2431.75
sfz08_mrhandy,36,2497.0
sfz08_mrhandy,37,2562.25
sfz08_mrhandy,38,2627.5
sfz08_mrhandy,39,2692.75
sfz08_mrhandy,40,2758
sfz08_mrhandy,41,2816.5714285714284
sfz08_mrhandy,42,2875.142857142857
sfz08_mrhandy,43,2933.7142857142853
sfz08_mrhandy,44,2992.2857142857138
sfz08_mrhandy,45,3050.857142857142
sfz08_mrhandy,46,3109.4285714285706
sfz08_mrhandy,47,3168
sfz08_mrhandy,48,3196.8571428571427
sfz08_mrhandy,49,3225.7142857142853
sfz08_mrhandy,50,3254.571428571428
sfz08_mrhandy,51,3283.4285714285706
sfz08_mrhandy,52,3312.2857142857133
sfz08_mrhandy,53,3341.142857142856
sfz08_mrhandy,54,3370
sfz08_mrhandy,55,3365.5
sfz08_mrhandy,56,3361.0
sfz08_mrhandy,57,3356.5
sfz08_mrhandy,58,3352.0
sfz08_mrhandy,59,3347.5
sfz08_mrhandy,60,3343.0
sfz08_mrhandy,61,3338.5
sfz08_mrhandy,62,3334
sfz08_mrhandy,63,3326.5263157894738
sfz08_mrhandy,64,3319.0526315789475
sfz08_mrhandy,65,3311.5789473684213
sfz08_mrhandy,66,3304.105263157895
sfz08_mrhandy,67,3296.631578947369
sfz08_mrhandy,68,3289.1578947368425
sfz08_mrhandy,69,3281.6842105263163
sfz08_mrhandy,70,3274.21052631579
sfz08_mrhandy,71,3266.736842105264
sfz08_mrhandy,72,3259.2631578947376
sfz08_mrhandy,73,3251.7894736842113
sfz08_mrhandy,74,3244.315789473685
sfz08_mrhandy,75,3236.842105263159
sfz08_mrhandy,76,3229.3684210526326
sfz08_mrhandy,77,3221.8947368421063
sfz08_mrhandy,78,3214.42105263158
sfz08_mrhandy,79,3206.947368421054
sfz08_mrhandy,80,3199.4736842105276
sfz08_mrhandy,81,3192.0000000000014
sfz08_mrhandy,82,3184.526315789475
sfz08_mrhandy,83,3177.052631578949
sfz08_mrhandy,84,3169.5789473684226
sfz08_mrhandy,85,3162.1052631578964
sfz08_mrhandy,86,3154.63157894737
sfz08_mrhandy,87,3147.157894736844
sfz08_mrhandy,88,3139.6842105263177
sfz08_mrhandy,89,3132.2105263157914
sfz08_mrhandy,90,3124.736842105265
sfz08_mrhandy,91,3117.263157894739
sfz08_mrhandy,92,3109.7894736842127
sfz08_mrhandy,93,3102.3157894736864
sfz08_mrhandy,94,3094.84210526316
sfz08_mrhandy,95,3087.368421052634
sfz08_mrhandy,96,3079.8947368421077
sfz08_mrhandy,97,3072.4210526315815
sfz08_mrhandy,98,3064.947368421055
sfz08_mrhandy,99,3057.473684210529
sfz08_mrhandy,100,3050
sfz08_mrhandy,101,3050
sfz08_mrhandy,102,3050
sfz08_mrhandy,103,3050
sfz08_mrhandy,104,3050
sfz08_mrhandy,105,3050
sfz08_mrhandy,106,3050
sfz08_mrhandy,107,3050
sfz08_mrhandy,108,3050
sfz08_mrhandy,109,3050
sfz08_mrhandy,110,3050
sfz08_mrhandy,111,3050
sfz08_mrhandy,112,3050
sfz08_mrhandy,113,3050
sfz08_mrhandy,114,3050
sfz08_mrhandy,115,3050
sfz08_mrhandy,116,3050
sfz08_mrhandy,117,3050
sfz08_mrhandy,118,3050
sfz08_mrhandy,119,3050
sfz08_mrhandy,120,3050
sheepsquatch,1,4000
sheepsquatch,2,4000
sheepsquatch,3,4000
sheepsquatch,4,4000
sheepsquatch,5,4000
sheepsquatch,6,4000
sheepsquatch,7,4000
sheepsquatch,8,4000
sheepsquatch,9,4000
sheepsquatch,10,4000
sheepsquatch,11,4000
sheepsquatch,12,4000
sheepsquatch,13,4000
sheepsquatch,14,4000
sheepsquatch,15,4000
sheepsquatch,16,4000
sheepsquatch,17,4000
sheepsquatch,18,4000
sheepsquatch,19,4000
sheepsquatch,20,4000
sheepsquatch,21,4000
sheepsquatch,22,4000
sheepsquatch,23,4000
sheepsquatch,24,4000
sheepsquatch,25,4000
sheepsquatch,26,4000
sheepsquatch,27,4000
sheepsquatch,28,4000
sheepsquatch,29,4000
sheepsquatch,30,4000
sheepsquatch,31,4000
sheepsquatch,32,4000
sheepsquatch,33,4000
sheepsquatch,34,4000
sheepsquatch,35,4000
sheepsquatch,36,4000
sheepsquatch,37,4000
sheepsquatch,38,4000
sheepsquatch,39,4000
sheepsquatch,40,4000
sheepsquatch,41,4000
sheepsquatch,42,4000
sheepsquatch,43,4000
sheepsquatch,44,4000
sheepsquatch,45,4000
sheepsquatch,46,4000
sheepsquatch,47,4000
sheepsquatch,48,4000
sheepsquatch,49,4000
sheepsquatch,50,4000
sheepsquatch,51,4016.6666666666665
sheepsquatch,52,4033.333333333333
sheepsquatch,53,4049.9999999999995
sheepsquatch,54,4066.666666666666
sheepsquatch,55,4083.3333333333326
sheepsquatch,56,4099.999999999999
sheepsquatch,57,4116.666666666666
sheepsquatch,58,4133.333333333333
sheepsquatch,59,4150.0
sheepsquatch,60,4166.666666666667
sheepsquatch,61,4183.333333333334
sheepsquatch,62,4200.000000000001
sheepsquatch,63,4216.666666666668
sheepsquatch,64,4233.333333333335
sheepsquatch,65,4250
sheepsquatch,66,4266.666666666667
sheepsquatch,67,4283.333333333334
sheepsquatch,68,4300.000000000001
sheepsquatch,69,4316.666666666668
sheepsquatch,70,4333.333333333335
sheepsquatch,71,4350.000000000002
sheepsquatch,72,4366.666666666669
sheepsquatch,73,4383.333333333336
sheepsquatch,74,4400.000000000003
sheepsquatch,75,4416.66666666667
sheepsquatch,76,4433.333333333337
sheepsquatch,77,4450.000000000004
sheepsquatch,78,4466.666666666671
sheepsquatch,79,4483.333333333338
sheepsquatch,80,4500
sheepsquatch,81,4525.0
sheepsquatch,82,4550.0
sheepsquatch,83,4575.0
sheepsquatch,84,4600.0
sheepsquatch,85,4625.0
sheepsquatch,86,4650.0
sheepsquatch,87,4675.0
sheepsquatch,88,4700.0
sheepsquatch,89,4725.0
sheepsquatch,90,4750.0
sheepsquatch,91,4775.0
sheepsquatch,92,4800.0
sheepsquatch,93,4825.0
sheepsquatch,94,4850.0
sheepsquatch,95,4875.0
sheepsquatch,96,4900.0
sheepsquatch,97,4925.0
sheepsquatch,98,4950.0
sheepsquatch,99,4975.0
sheepsquatch,100,5000
sheepsquatch,101,5000
sheepsquatch,102,5000
sheepsquatch,103,5000
sheepsquatch,104,5000
sheepsquatch,105,5000
sheepsquatch,106,5000
sheepsquatch,107,5000
sheepsquatch,108,5000
sheepsquatch,109,5000
sheepsquatch,110,5000
sheepsquatch,111,5000
sheepsquatch,112,5000
sheepsquatch,113,5000
sheepsquatch,114,5000
sheepsquatch,115,5000
sheepsquatch,116,5000
sheepsquatch,117,5000
sheepsquatch,118,5000
sheepsquatch,119,5000
sheepsquatch,120,5000
sheepsquatchimposterling,1,1020
sheepsquatchimposterling,2,1020
sheepsquatchimposterling,3,1020
sheepsquatchimposterling,4,1020
sheepsquatchimposterling,5,1020
sheepsquatchimposterling,6,1020
sheepsquatchimposterling,7,1020
sheepsquatchimposterling,8,1020
sheepsquatchimposterling,9,1020
sheepsquatchimposterling,10,1020
sheepsquatchimposterling,11,1020
sheepsquatchimposterling,12,1020
sheepsquatchimposterling,13,1020
sheepsquatchimposterling,14,1020
sheepsquatchimposterling,15,1020
sheepsquatchimposterling,16,1020
sheepsquatchimposterling,17,1020
sheepsquatchimposterling,18,1020
sheepsquatchimposterling,19,1020
sheepsquatchimposterling,20,1020
sheepsquatchimposterling,21,1020
sheepsquatchimposterling,22,1020
sheepsquatchimposterling,23,1020
sheepsquatchimposterling,24,1020
sheepsquatchimposterling,25,1020
sheepsquatchimposterling,26,1115.2
sheepsquatchimposterling,27,1210.4
sheepsquatchimposterling,28,1305.6000000000001
sheepsquatchimposterling,29,1400.8000000000002
sheepsquatchimposterling,30,1496.0000000000002
sheepsquatchimposterling,31,1591.2000000000003
sheepsquatchimposterling,32,1686.4000000000003
sheepsquatchimposterling,33,1781.6000000000004
sheepsquatchimposterling,34,1876.8000000000004
sheepsquatchimposterling,35,1972.0000000000005
sheepsquatchimposterling,36,2067.2000000000003
sheepsquatchimposterling,37,2162.4
sheepsquatchimposterling,38,2257.6
sheepsquatchimposterling,39,2352.7999999999997
sheepsquatchimposterling,40,2447.9999999999995
sheepsquatchimposterling,41,2543.1999999999994
sheepsquatchimposterling,42,2638.399999999999
sheepsquatchimposterling,43,2733.599999999999
sheepsquatchimposterling,44,2828.799999999999
sheepsquatchimposterling,45,2923.9999999999986
sheepsquatchimposterling,46,3019.1999999999985
sheepsquatchimposterling,47,3114.3999999999983
sheepsquatchimposterling,48,3209.599999999998
sheepsquatchimposterling,49,3304.799999999998
sheepsquatchimposterling,50,3400
sheepsquatchimposterling,51,3484.0
sheepsquatchimposterling,52,3568.0
sheepsquatchimposterling,53,3652.0
sheepsquatchimposterling,54,3736.0
sheepsquatchimposterling,55,3820.0
sheepsquatchimposterling,56,3904.0
sheepsquatchimposterling,57,3988.0
sheepsquatchimposterling,58,4072.0
sheepsquatchimposterling,59,4156.0
sheepsquatchimposterling,60,4240.0
sheepsquatchimposterling,61,4324.0
sheepsquatchimposterling,62,4408.0
sheepsquatchimposterling,63,4492.0
sheepsquatchimposterling,64,4576.0
sheepsquatchimposterling,65,4660.0
sheepsquatchimposterling,66,4744.0
sheepsquatchimposterling,67,4828.0
sheepsquatchimposterling,68,4912.0
sheepsquatchimposterling,69,4996.0
sheepsquatchimposterling,70,5080.0
sheepsquatchimposterling,71,5164.0
sheepsquatchimposterling,72,5248.0
sheepsquatchimposterling,73,5332.0
sheepsquatchimposterling,74,5416.0
sheepsquatchimposterling,75,5500.0
sheepsquatchimposterling,76,5584.0
sheepsquatchimposterling,77,5668.0
sheepsquatchimposterling,78,5752.0
sheepsquatchimposterling,79,5836.0
sheepsquatchimposterling,80,5920.0
sheepsquatchimposterling,81,6004.0
sheepsquatchimposterling,82,6088.0
sheepsquatchimposterling,83,6172.0
sheepsquatchimposterling,84,6256.0
sheepsquatchimposterling,85,6340.0
sheepsquatchimposterling,86,6424.0
sheepsquatchimposterling,87,6508.0
sheepsquatchimposterling,88,6592.0
sheepsquatchimposterling,89,6676.0
sheepsquatchimposterling,90,6760.0
sheepsquatchimposterling,91,6844.0
sheepsquatchimposterling,92,6928.0
sheepsquatchimposterling,93,7012.0
sheepsquatchimposterling,94,7096.0
sheepsquatchimposterling,95,7180.0
sheepsquatchimposterling,96,7264.0
sheepsquatchimposterling,97,7348.0
sheepsquatchimposterling,98,7432.0
sheepsquatchimposterling,99,7516.0
sheepsquatchimposterling,100,7600
sheepsquatchimposterling,101,7600
sheepsquatchimposterling,102,7600
sheepsquatchimposterling,103,7600
sheepsquatchimposterling,104,7600
sheepsquatchimposterling,105,7600
