ID,NAME,ANIM_FIRE,RUMBLE_L,RUMBLE_R,RUMBLE_D,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,SPEED,ATTACK_DELAY,CAPACITY,WEIGHT,ATTACK_SPEED,AP,ATTACK_RATE,MANUAL_RATE,DEF_FIRE_RATE
00144fab,crProtectron02LeftArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
00144fad,crProtectron03HeadLaser,0.06667666882276535,0.5,1.0,0.33000001311302185,1.833299994468689,0.25,0.25,1.0,1.0,0,0.0,1.0,20.0,10.0,10.0,91.0
00144fae,crProtectron03LeftArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
00144faf,crProtectron03RightArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
0014831a,PipeBoltAction,0.30000001192092896,0.800000011920929,0.5,0.20000000298023224,10.0,0.15000000596046448,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,20.0,33.333,66.667,91.0
0014831b,PipeRevolver,0.30000001192092896,0.800000011920929,0.800000011920929,0.25,10.0,0.15000000596046448,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,25.0,33.333,66.667,91.0
0014831c,CombatShotgun,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0,12.0,20.0,91.0
00148b40,crMrGutsy_44_Left,0.06700000166893005,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.1666998863220215,0.15000000596046448,0.15000000596046448,1.0,1.5,0,5.0,0.6666666865348816,20.0,15.0,6.667,91.0
00148b45,crMrGutsy_44_Right,0.06700000166893005,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.1666998863220215,0.15000000596046448,0.15000000596046448,1.0,1.5,0,5.0,0.6666666865348816,20.0,15.0,6.667,91.0
00148b47,crGutsy02LeftArmCombatRifle,0.06700000166893005,0.5,1.0,0.33000001311302185,3.4667000770568848,0.20000000298023224,0.20000000298023224,1.0,0.0,0,10.0,0.6666666865348816,20.0,15.0,0,91.0
00148b48,Gutsy02LeftArmLaserGunAuto,0.0,0.30000001192092896,0.5,0.25,0.0,0.15000000596046448,0.15000000596046448,1.0,0.10000000149011612,0,10.0,5.566666603088379,20.0,1.796,100.0,91.0
0014bbda,crBehemothBoulder,1.6000100374221802,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,10.0,0,1.0,3.0,20.0,3.333,1.0,91.0
0014d09e,PipeSyringer,0.30000001192092896,0.699999988079071,0.5,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,1,4.0,0.30000001192092896,35.0,33.333,66.667,91.0
0015b043,SubmachineGun,9.999999747378752e-06,0.699999988079071,0.699999988079071,0.15000000596046448,3.2333433628082275,0.20000000298023224,0.20000000298023224,1.399999976158142,0.15000000596046448,50,7.0,2.200000047683716,35.0,4.545,66.667,127.4
0015b0da,crProtectron02LeftArmFlamer,0.03334333375096321,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
0015b0db,crProtectron02RightArmFlamer,0.03334333375096321,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
00171b2b,Cryolator,9.999999747378752e-06,0.4000000059604645,0.5,0.15000000596046448,2.5000100135803223,0.20000000298023224,0.20000000298023224,1.0,0.10000000149011612,25,10.0,2.200000047683716,20.0,4.545,100.0,91.0
00182634,AutoGrenadeLauncher,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,0.800000011920929,0.5,12,18.0,0.8333333134651184,30.0,12.0,20.0,72.8
00186171,UltraciteLaserGun,0.0,0.800000011920929,0.6000000238418579,0.20000000298023224,0.0,0.15000000596046448,0.17499999701976776,1.0,0.20000000298023224,30,3.0,0.0,25.0,0,50.0,91.0
0019909f,crUnarmedScorchBeast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,0.0,3.5611112117767334,20.0,2.808,1.0,91.0
001b3137,crProtectron01LeftArmNailGun,0.06667666882276535,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.5,0,3.0,1.0,20.0,10.0,20.0,91.0
001b3139,crProtectron01RightArmNailGun,0.06667666882276535,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.5,0,3.0,1.0,20.0,10.0,20.0,91.0
001b3182,crProtectron01LeftArmLaserGunBlue,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
001b5ed8,crTurretTripodMachineGunMkIII,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
001b5eda,crTurretTripodMachineGunMkV,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
001b5edd,crTurretTripodMachineGunMkVII,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
001b9af3,crProtectron01LeftArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
001b9af4,crProtectron02RightArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
001bbf98,crTurretMountedBallistic,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
001bbf99,crTurretBubbleBallistic3shot,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,3.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,273.0
001bbf9e,crTurretMountedLaserGun6shot,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,6.0,1.0,0,25.0,2.6666667461395264,20.0,3.75,10.0,546.0
001c7a69,SingleActionRevolver,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.0000100135803223,0.11999999731779099,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
001c7a69,SingleActionRevolver,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
001d77a5,crProtectron02LeftArmCryo01,0.03334333375096321,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
001d77a6,crProtectron02RightArmCryo01,0.03334333375096321,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
001e0951,crMrGutsy_CombatRifle_Right,0.06700000166893005,0.5,1.0,0.33000001311302185,3.4667000770568848,0.20000000298023224,0.20000000298023224,1.0,0.0,0,10.0,0.6666666865348816,20.0,15.0,0,91.0
001e0952,crMrGutsy_LaserGun_Middle,0.06700000166893005,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,0.75,0.5,0,0.0,0.6666666865348816,20.0,15.0,20.0,68.25
001e0956,crMrGutsy_LaserGun_Left,0.06700000166893005,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,0.75,0.5,0,0.0,0.6666666865348816,20.0,15.0,20.0,68.25
001e0957,crMrGutsy_CombatRifle_Middle,0.06700000166893005,0.5,1.0,0.33000001311302185,3.4667000770568848,0.20000000298023224,0.20000000298023224,1.0,0.0,0,10.0,0.6666666865348816,20.0,15.0,0,91.0
001e0958,crMrGutsy_LaserGun_Right,0.06700000166893005,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,0.75,0.5,0,0.0,0.6666666865348816,20.0,15.0,20.0,68.25
001e0959,crMrGutsy_CombatRifle_Left,0.06700000166893005,0.5,1.0,0.33000001311302185,3.4667000770568848,0.20000000298023224,0.20000000298023224,1.0,0.0,0,10.0,0.6666666865348816,20.0,15.0,0,91.0
0020413e,WorkshopTrapFlamethrowerWeap01,0.03334333375096321,0.5,0.550000011920929,0.20000000298023224,3.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,500,15.0,2.200000047683716,30.0,4.545,66.667,91.0
0020413f,WorkshopTrapFlamethrowerWeap02,0.03334333375096321,0.5,0.550000011920929,0.20000000298023224,3.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,500,15.0,2.200000047683716,30.0,4.545,66.667,91.0
0021635f,crSentryBotLeftShoulderClusterLauncherIndoors,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
00216360,crSentryBotRightShoulderClusterLauncherIndoors,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
0022b18b,crWorkshopTurretMountedShotgun01,0.3333333432674408,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.4000000059604645,0,25.0,2.6666667461395264,35.0,3.75,25.0,91.0
0022b18c,crTurretMissileLauncher01,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.4000000059604645,0.36666667461395264,0.20000000298023224,0.20000000298023224,1.0,0.75,4,20.0,0.1666666716337204,45.0,60.0,13.333,91.0
0022b194,crTurretMountedSpotlight01,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,999.0,0,25.0,0.1666666716337204,20.0,60.0,0.01,91.0
0029cc0f,EN02_OrbitalStrikeGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,1.0,1.8333333730697632,20.0,5.455,0,91.0
002ef66e,Ultracite_GatlingLaser,1.0,0.699999988079071,0.699999988079071,0.15000000596046448,4.8666768074035645,0.30000001192092896,0.30000001192092896,2.0,0.15000000596046448,500,18.0,2.200000047683716,30.0,4.545,66.667,182.0
002fd97a,Enclave_PlasmaGun,0.0333000011742115,0.5,0.6000000238418579,0.20000000298023224,2.3333001136779785,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,30,3.0,1.0,25.0,10.0,33.333,91.0
00313982,zzz_GaussRifle_Presidential,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.4000000059604645,4.200010299682617,0.20000000298023224,0.20000000298023224,1.0,0.15000000596046448,5,8.0,0.8333333134651184,30.0,12.0,66.667,91.0
0031faea,MTR04_DrossThrownItem,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,0.0,5.455,0,91.0
0034cbd8,MTNL01_SingleActionRevolver_Fancy,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.0000100135803223,0.11999999731779099,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
0035adc7,crProtectron01LeftArmConfetti,0.06666667014360428,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.0,0,0.0,1.0,20.0,10.0,0,91.0
0035adc8,crProtectron02RightArmConfetti,0.06666667014360428,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.0,0,0.0,1.0,20.0,10.0,0,91.0
0037d174,zzz_10mm_Legendary5,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0,14.286,42.863,91.0
00386ac9,crWorkshopTurretLaserGun_Heavy,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.36666667461395264,0.25,0.25,0.5,1.0,12,25.0,2.6666667461395264,20.0,3.75,10.0,45.5
00386aca,crWorkshopTurretMachineGun_Heavy,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
003879a3,Throwing_Knife,0.699999988079071,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.25,1.8333333730697632,20.0,5.455,0,91.0
003879a3,Throwing_Knife,0.699999988079071,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.25,1.8333333730697632,20.0,5.455,0,91.0
0039c6c9,MoM_VoiceOfSet_44,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
0039ccb0,crGraftonOilBombSalvoWeapon,2.4670000076293945,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,2.0,4.233333110809326,0.0,2.362,0,91.0
003aab76,MTR06_10mmSMG_ScorchedKiller,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.11999999731779099,0.15000000596046448,1.0,0.23330000042915344,30,3.0,0.6666666865348816,28.0,15.0,42.863,91.0
003b2626,SFZ14_Bomb_BlastMine,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
003b7f70,crWendigoScreamAttack,1.4000099897384644,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,15.0,0,3.0,3.0999999046325684,0.0,3.226,0.667,91.0
003c718b,crWorkshopTurretMachineGun01,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
003c718c,crWorkshopTurretLaserGun01,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.36666667461395264,0.25,0.25,1.0,1.0,8,25.0,2.6666667461395264,20.0,3.75,10.0,91.0
003c718d,crWorkshopTurretLaserGun02,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,3.0,1.0,0,25.0,2.6666667461395264,20.0,3.75,10.0,273.0
003c718e,crWorkshopTurretMachineGun02,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666667461395264,20.0,3.75,0,91.0
003c74d9,crWorkshopTurretMountedMilitary,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,0.25,0.0,0,25.0,2.625,20.0,3.81,0,22.75
003c96e5,CharGen_Binoculars_NoName,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,1.0,0.10000000149011612,30,2.0,0.30000001192092896,20.0,33.333,100.0,91.0
003e1331,MTNM01_PipeSyringer_Karma,0.30000001192092896,0.699999988079071,0.5,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,1,1.0,0.30000001192092896,35.0,33.333,66.667,91.0
003f7f27,zzz_COMP_10mm_NonPlayable,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0,15.0,42.863,91.0
003f7f81,P01B_Mini_Robot01_Binoculars,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,1.0,10.0,30,1.0,0.30000001192092896,20.0,33.333,1.0,91.0
003fbba1,D01C_BugGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
00403021,Survival_M79_CrushingBlow,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0000100135803223,0.20000000298023224,0.20000000298023224,1.0,0.0,1,6.0,1.0,30.0,10.0,0,91.0
00403022,Survival_44_MedicalMalpractice,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
00403023,Survival_LeverGun_SoleSurvivor,9.999999747378752e-06,0.5,1.0,0.33000001311302185,1.766676664352417,0.20000000298023224,0.20000000298023224,1.0,0.5,5,6.0,0.8333333134651184,26.0,12.0,20.0,91.0
00403024,Survival_Fatman_TheGuarantee,0.16667667031288147,0.6000000238418579,0.800000011920929,0.5,5.633343696594238,0.20000000298023224,0.20000000298023224,1.0,0.0,1,20.0,1.0,60.0,10.0,0,91.0
00403025,Survival_50CalMachineGun_TheActionHero,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,1.0,0.0,250,18.0,2.200000047683716,30.0,4.545,0,91.0
0040345b,zzz_Minigun,1.0,1.0,1.0,0.15000000596046448,3.3666768074035645,0.30000001192092896,0.30000001192092896,3.0,0.0,0,18.0,2.200000047683716,30.0,4.545,0,273.0
0040345c,zzz_AutoGrenadeLauncher,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,0,18.0,2.0,30.0,5.0,66.667,91.0
0040345d,zzz_HarpoonGun,9.999999747378752e-06,0.699999988079071,0.699999988079071,0.4000000059604645,4.100009918212891,0.20000000298023224,0.20000000298023224,1.0,1.0,1,16.0,1.0,40.0,10.0,10.0,91.0
0040345e,zzz_Flamer,0.03334333375096321,0.5,0.550000011920929,0.20000000298023224,3.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,0,15.0,2.200000047683716,30.0,4.545,66.667,91.0
0040345f,zzz_GatlingPlasma,1.0,0.699999988079071,0.699999988079071,0.15000000596046448,6.833343505859375,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,0,18.0,2.200000047683716,30.0,4.545,66.667,91.0
0041a39c,W05_MQ_003P_Muscle_PollyAssaultronHead,9.999999747378752e-06,0.699999988079071,0.20000000298023224,0.20000000298023224,0.8333433866500854,0.20000000298023224,0.20000000298023224,1.0,0.15000000596046448,5,8.0,0.6666666865348816,30.0,15.0,66.667,91.0
00424b66,ATX_AssaultronHeadCharging_Imposter,9.999999747378752e-06,0.699999988079071,0.20000000298023224,0.20000000298023224,0.8333433866500854,0.20000000298023224,0.20000000298023224,1.0,0.15000000596046448,5,8.0,0.6666666865348816,30.0,15.0,66.667,91.0
004277db,LC096_LvlScorchedGrenadeLauncher_M79,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,2.833343505859375,0.20000000298023224,0.20000000298023224,1.0,0.0,1,6.0,1.0,30.0,10.0,0,91.0
0042b0cc,Survival_GatlingGun_ResoluteVeteran,0.03334333375096321,1.0,1.0,0.15000000596046448,3.1666767597198486,0.30000001192092896,0.30000001192092896,1.0,1.149999976158142,250,18.0,10.033333778381348,30.0,0.997,8.696,91.0
0042b0cd,Survival_LightningGun_NightLight,0.03334333375096321,0.800000011920929,0.800000011920929,0.4000000059604645,4.200010299682617,0.20000000298023224,0.20000000298023224,1.0,0.5,15,8.0,0.8333333134651184,30.0,12.0,20.0,91.0
0042b0cf,Survival_LaserGun_AcceptableOverkill,0.0,0.800000011920929,0.6000000238418579,0.20000000298023224,0.0,0.17499999701976776,0.17499999701976776,1.0,0.25,30,3.0,0.0,25.0,0,40.0,91.0
0042b0d0,Survival_HarpoonGun_Kingfisher,9.999999747378752e-06,0.699999988079071,0.699999988079071,0.4000000059604645,4.100009918212891,0.20000000298023224,0.20000000298023224,1.0,1.0,1,16.0,1.0,40.0,10.0,10.0,91.0
0042b0d2,Survival_AssaultRifle_WhistleInTheDark,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0,15.0,40.0,91.0
0042b0d3,Survival_DoubleBarrelShotgun_SaltOfTheEarth,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.2750000059604645,2,6.0,1.0,30.0,10.0,36.364,91.0
004428ea,zzz_Legendary1_10mm_AmmoCapacity4xCOPY0000,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0,14.286,42.863,91.0
004428eb,Debug_balance_10mm,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0,14.286,42.863,91.0
004428ee,debug_balance_HandMadeGun,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.0333433151245117,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0,15.0,40.0,91.0
00442901,debug_balance_AssaultRifle,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0,15.0,40.0,91.0
00450366,MTNM01_BaitMine_Grenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,1.0,1.8333333730697632,20.0,5.455,0,91.0
0045d772,zzz_RE_SceneCMB01_SmokeGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
0045ff61,SheepsquatchShard,0.699999988079071,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.25,1.8333333730697632,20.0,5.455,0,91.0
00467796,zzzPipeGun_Babylon,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,4.0,0.30000001192092896,21.0,33.333,59.988,91.0
00467fc6,SmokeGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
0046d2a1,CombatRifle_Fixer,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,5.0,0.8333333134651184,25.0,12.0,33.333,91.0
0046f481,Camera_SnapMatic,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,0.30000001192092896,0.6000000238418579,6,0.10000000149011612,0.30000001192092896,20.0,33.333,16.667,27.3
0047cf0f,zzzLaserGun_Babylon,0.0,0.800000011920929,0.6000000238418579,0.20000000298023224,0.0,0.17499999701976776,0.17499999701976776,1.0,0.25,30,3.0,0.0,25.0,0,40.0,91.0
00482c6f,crSheepsquatchRangedQuill,0.6010000109672546,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,7.0,0,3.0,1.7333333492279053,20.0,5.769,1.429,91.0
00482c76,zzzCombatShotgun_Babylon,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0,12.0,20.0,91.0
004845b1,zzz_Camera_P01C_Bucket,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.15000000596046448,0.15000000596046448,1.0,10.0,30,2.0,0.30000001192092896,20.0,33.333,1.0,91.0
0049655f,zzzATX_Flamer_VaultTec,0.0333000011742115,0.5,0.550000011920929,0.20000000298023224,3.8333001136779785,0.30000001192092896,0.30000001192092896,1.0,0.15000000596046448,100,15.0,2.200000047683716,30.0,4.545,66.667,91.0
00496560,zzzATX_Fatman_VaultTec,0.16667667031288147,0.6000000238418579,0.800000011920929,0.5,5.633343696594238,0.20000000298023224,0.20000000298023224,1.0,0.0,1,20.0,1.0,60.0,10.0,0,91.0
004e42a1,EN02_OrbitalStrikeWeapon,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
004e5566,crMothmanAreaAttack,0.5000100135803223,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,1.7666666507720947,0.0,5.66,0,91.0
004e5567,crMothmanRangedAttackSingleShotVer2,0.5000100135803223,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,2.0,0,3.0,1.7666666507720947,0.0,5.66,5.0,91.0
004e5568,crMothmanRangedAttackRapidFire,0.2750000059604645,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,20.0,0,3.0,2.2666666507720947,0.0,4.412,0.5,91.0
004e89a7,zzz_10mm_Legendary1,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0,14.286,42.863,91.0
004ecc0e,PulseGrenadeStrike,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
004f43d8,LC060_WhitespringSign_BlackPowderRifleNoName,0.0,0.8999999761581421,0.8999999761581421,0.25,8.0,0.20000000298023224,0.20000000298023224,1.0,0.15000000596046448,1,6.0,0.833299994468689,28.0,12.0,66.667,91.0
004f496f,MTR05_10mm_ScorchedTrainer,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.11999999731779099,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0,15.0,42.863,91.0
004f4a84,crHoneyBeastBeeSwarmSpawn,2.700000047683716,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,25.0,0,0.0,3.3333332538604736,0.0,3.0,0.4,91.0
