ID,Name,ID,AppType,Property,Val1,Val2,Curve
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
00312b1d,mod_Ultracite_GatlingLaser_barrel_long_Base,00312b1d
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
00312993,mod_LaserGun_barrel_Super_Base,00312993
,,00242f2e,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 18}, {'x': 100, 'y': 18}]}"
,,00242f2e,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MinRange.json
{'curve': [{'x': 1, 'y': 11}, {'x': 100, 'y': 11}]}"
,,00242f2e,MullAdd,Weight,0.15,0.0,
,,00242f2e,MullAdd,Value,0.4,0.0,
,,00242f2e,Add,Durability,-10,0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,00471917,Set,FullPower,3.0,0.0,
,,00471917,Set,MinPower,0.5,0.0,
,,00471917,MullAdd,ConIronSights,-0.2,0.0,
,,00471917,MullAdd,MaxConDegree,1.0,0.0,
,,00471917,MullAdd,MinConDegree,1.0,0.0,
,,00471917,MullAdd,APCost,0.35,0.0,
,,00471917,MullAdd,SightedTransition,0.05,0.0,
,,00471917,MullAdd,Weight,0.3,0.0,
,,00471917,MullAdd,AmmoCapacity,-0.7,0.0,
,,00471917,MullAdd,Value,0.2,0.0,
,,00471917,MullAdd,DamageTypeValues,Energy,0.25,
,,00471917,Add,ZoomDataCameraOffsetZ,1.42,0.0,
003129a0,mod_LaserGun_Grip_HipAccuracy-SecondaryDMG,003129a0
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
,,0052441c,MullAdd,SecondaryDamage,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage_Dual.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
,,0052441c,MullAdd,Weight,0.15,0.0,
,,0052441c,MullAdd,Value,0.3,0.0,
,,0052441c,Add,Durability,0,0,"Weapons\Weap_10mmDMG.json
{'curve': [{'x': 1, 'y': 15}, {'x': 5, 'y': 15}, {'x': 10, 'y': 15}, {'x': 15, 'y': 18}, {'x': 20, 'y': 18}, {'x': 25, 'y': 21}, {'x': 30, 'y': 21}, {'x': 35, 'y': 24}, {'x': 40, 'y': 24}, {'x': 45, 'y': 28}, {'x': 50, 'y': 28}]}"
,,0043b769,MullAdd,BaseStability,0.04,0.0,
,,0043b769,MullAdd,ConIronSights,-0.25,0.0,
,,0043b769,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,0043b769,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0043b769,MullAdd,Weight,0.15,0.0,
,,0043b769,MullAdd,Value,0.2,0.0,
00312a74,mod_UltraciteLaserGun_Receiver_HipAccuracy,00312a74
,,00524414,MullAdd,ConIronSights,-0.1,0.0,
,,00524414,MullAdd,MaxConDegree,-0.25,0.0,
,,00524414,MullAdd,MinConDegree,-0.25,0.0,
,,00524414,MullAdd,SightedTransition,-0.03,0.0,
,,00524414,MullAdd,Weight,0.3,0.0,
,,00524414,MullAdd,Value,0.4,0.0,
,,00524414,Add,Durability,-2,0,
003129ec,mod_LaserGun_SCOPE_shortscope_NV_Base,003129ec
,,0052501c,Set,HasScope,1,1,
,,0052501c,MullAdd,BaseStability,-0.2,0.0,
,,0052501c,MullAdd,ConIronSights,-0.25,0.0,
,,0052501c,MullAdd,APCost,0.3,0.0,
,,0052501c,MullAdd,SightedTransition,0.1,0.0,
,,0052501c,MullAdd,Weight,0.125,0.0,
,,0052501c,MullAdd,Value,0.4,0.0,
,,0052501c,Add,Durability,-8,0,
00312ab0,mod_UltraciteLaserGun_muzzle_Focuser_Base,00312ab0
,,005249e2,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,005249e2,MullAdd,RecoilMinDegree,-0.1,0.0,
,,005249e2,MullAdd,MaxRange,-1.5,0.0,
,,005249e2,MullAdd,MinRange,-0.75,0.0,
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
,,00312ab0,MullAdd,MaxRange,2.0,0.0,
,,00312ab0,MullAdd,MinRange,2.0,0.0,
,,00312ab0,MullAdd,Weight,0.2,0.0,
,,00312ab0,MullAdd,Value,0.15,0.0,
00312a6f,mod_UltraciteLaserGun_Receiver_CritDMG-HipAccuracy,00312a6f
,,0027ac23,MullAdd,MaxConDegree,-0.05,0.0,
,,0027ac23,MullAdd,MinConDegree,-0.05,0.0,
,,0027ac23,MullAdd,Weight,0.075,0.0,
,,0027ac23,MullAdd,Value,0.4,0.0,
,,0027ac23,Add,CriticalDamageMult,0.5,0.0,
,,0027ac23,Add,Durability,-3,0,
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
003129c8,mod_LaserGun_Receiver_FastTrigger,003129c8
,,0043c166,MullAdd,APCost,-0.1,0.0,
,,0043c166,MullAdd,ReloadSpeed,0.35,0.0,
,,0043c166,MullAdd,Speed,0.55,0.0,
,,0043c166,MullAdd,Weight,0.15,0.0,
,,0043c166,MullAdd,Value,0.4,0.0,
,,0043c166,Add,Durability,-2,0,
00312a7c,mod_UltraciteLaserGun_Barrel_Long_Recoil-HipAccuracy,00312a7c
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
,,00524415,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,00524415,MullAdd,RecoilMinDegree,-0.125,0.0,
,,00524415,MullAdd,APCost,-0.05,0.0,
,,00524415,MullAdd,Weight,0.05,0.0,
,,00524415,MullAdd,Value,0.2,0.0,
,,00524415,Add,Durability,-2,0,
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
00312a8e,mod_UltraciteLaserGun_Barrel_Super_HipAccuracy,00312a8e
,,00242f2e,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 18}, {'x': 100, 'y': 18}]}"
,,00242f2e,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MinRange.json
{'curve': [{'x': 1, 'y': 11}, {'x': 100, 'y': 11}]}"
,,00242f2e,MullAdd,Weight,0.15,0.0,
,,00242f2e,MullAdd,Value,0.4,0.0,
,,00242f2e,Add,Durability,-10,0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,00524414,MullAdd,ConIronSights,-0.1,0.0,
,,00524414,MullAdd,MaxConDegree,-0.25,0.0,
,,00524414,MullAdd,MinConDegree,-0.25,0.0,
,,00524414,MullAdd,SightedTransition,-0.03,0.0,
,,00524414,MullAdd,Weight,0.3,0.0,
,,00524414,MullAdd,Value,0.4,0.0,
,,00524414,Add,Durability,-2,0,
,,00471f4e,Set,FullPower,3.0,0.0,
,,00471f4e,Set,MinPower,0.5,0.0,
,,00471f4e,MullAdd,ConIronSights,-0.2,0.0,
,,00471f4e,MullAdd,MaxConDegree,1.0,0.0,
,,00471f4e,MullAdd,MinConDegree,1.0,0.0,
,,00471f4e,MullAdd,APCost,0.35,0.0,
,,00471f4e,MullAdd,SightedTransition,0.05,0.0,
,,00471f4e,MullAdd,Weight,0.3,0.0,
,,00471f4e,MullAdd,AmmoCapacity,-0.7,0.0,
,,00471f4e,MullAdd,Value,0.2,0.0,
,,00471f4e,MullAdd,DamageTypeValues,Energy,0.25,
,,00471f4e,Add,ZoomDataCameraOffsetZ,1.42,0.0,
0031296d,AAA_mod_TEMPLATE_Penalty_HipAccuracy,0031296d
,,0031296d,MullAdd,MaxConDegree,0.5,0.0,
,,0031296d,MullAdd,MinConDegree,1.0,0.0,
00312adc,mod_GatlingLaser_Barrel_Long_HipAccuracy,00312adc
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
,,00524414,MullAdd,ConIronSights,-0.1,0.0,
,,00524414,MullAdd,MaxConDegree,-0.25,0.0,
,,00524414,MullAdd,MinConDegree,-0.25,0.0,
,,00524414,MullAdd,SightedTransition,-0.03,0.0,
,,00524414,MullAdd,Weight,0.3,0.0,
,,00524414,MullAdd,Value,0.4,0.0,
,,00524414,Add,Durability,-2,0,
00312946,mod_AssaultRifle_SCOPE_longscope_Recon_Base,00312946
,,00525028,Set,HasScope,1,1,
,,00525028,MullAdd,BaseStability,-0.2,0.0,
,,00525028,MullAdd,ConIronSights,-0.25,0.0,
,,00525028,MullAdd,Weight,0.175,0.0,
,,00525028,MullAdd,Value,1.0,0.0,
,,00525028,Add,Durability,-8,0,
00312b15,mod_GatlingLaser_muzzle_Focuser_Base,00312b15
,,005249e2,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,005249e2,MullAdd,RecoilMinDegree,-0.1,0.0,
,,005249e2,MullAdd,MaxRange,-1.5,0.0,
,,005249e2,MullAdd,MinRange,-0.75,0.0,
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
0031299f,mod_LaserGun_Grip_Recoil-HipAccuracy,0031299f
,,00524415,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,00524415,MullAdd,RecoilMinDegree,-0.125,0.0,
,,00524415,MullAdd,APCost,-0.05,0.0,
,,00524415,MullAdd,Weight,0.05,0.0,
,,00524415,MullAdd,Value,0.2,0.0,
,,00524415,Add,Durability,-2,0,
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
,,0043b769,MullAdd,BaseStability,0.04,0.0,
,,0043b769,MullAdd,ConIronSights,-0.25,0.0,
,,0043b769,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,0043b769,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0043b769,MullAdd,Weight,0.15,0.0,
,,0043b769,MullAdd,Value,0.2,0.0,
00312ad5,modcol_Cryolator_Grips_Any,00312ad5
,,0023994b,MullAdd,BaseStability,0.07,0.0,
,,0023994b,MullAdd,ConIronSights,-0.4,0.0,
,,0023994b,MullAdd,RecoilMaxDegree,-0.2,0.0,
,,0023994b,MullAdd,RecoilMinDegree,-0.2,0.0,
,,0023994b,MullAdd,APCost,0.2,0.0,
,,0023994b,MullAdd,SecondaryDamage,1.0,0.0,
,,0023994b,MullAdd,SightedTransition,0.1,0.0,
,,0023994b,MullAdd,RecoilShotsForRunaway,1.0,0.0,
,,0027ac03,MullAdd,ConIronSights,-0.034,0.0,
,,0027ac03,MullAdd,RecoilMaxDegree,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Barrel_Recoil.json
{'curve': [{'x': 1, 'y': -0.22}, {'x': 100, 'y': -0.22}]}"
,,0027ac03,MullAdd,RecoilMinDegree,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Barrel_Recoil.json
{'curve': [{'x': 1, 'y': -0.22}, {'x': 100, 'y': -0.22}]}"
,,0027ac03,MullAdd,RecoilShotsForRunaway,1.0,0.0,
,,0027ac03,Add,Durability,-2,0,
,,0017235a,MullAdd,BaseStability,0.07,0.0,
,,0017235a,MullAdd,ConIronSights,-0.4,0.0,
,,0017235a,MullAdd,RecoilMaxDegree,-0.2,0.0,
,,0017235a,MullAdd,RecoilMinDegree,-0.2,0.0,
,,0017235a,MullAdd,APCost,0.2,0.0,
,,0017235a,MullAdd,SecondaryDamage,1.0,0.0,
,,0017235a,MullAdd,SightedTransition,0.1,0.0,
,,0017235a,MullAdd,Value,0.25,0.0,
,,0017235a,MullAdd,RecoilShotsForRunaway,1.0,0.0,
,,0017235a,Add,Weight,0.1,0.0,
003128ee,mod_AssaultRifle_muzzle_suppressor_Base,003128ee
,,0027ac19,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,0027ac19,MullAdd,RecoilMinDegree,-0.125,0.0,
,,0027ac19,MullAdd,MaxRange,-1.5,0.0,
,,0027ac19,MullAdd,MinRange,-0.75,0.0,
,,0027ac19,MullAdd,Weight,0.125,0.0,
,,0027ac19,MullAdd,Value,0.8,0.0,
,,0027ac19,MullAdd,RecoilShotsForRunaway,0.5,0.0,
,,0027ac19,Add,Durability,-8,0,
003128bb,mod_AssaultRifle_grip_Base,003128bb
,,0043b769,MullAdd,BaseStability,0.04,0.0,
,,0043b769,MullAdd,ConIronSights,-0.25,0.0,
,,0043b769,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,0043b769,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0043b769,MullAdd,Weight,0.15,0.0,
,,0043b769,MullAdd,Value,0.2,0.0,
00312a82,mod_UltraciteLaserGun_Barrel_Short_Recoil,00312a82
,,0027abfd,MullAdd,ConIronSights,-0.2,0.0,
,,0027abfd,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfd,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
,,0027abfd,MullAdd,Value,0.1,0.0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,00524419,MullAdd,RecoilMaxDegree,-0.25,0.0,
,,00524419,MullAdd,RecoilMinDegree,-0.25,0.0,
,,00524419,MullAdd,Weight,0.3,0.0,
,,00524419,MullAdd,Value,0.4,0.0,
,,00524419,Add,Durability,-2,0,
00312ad3,_PARENT_mod_TEMPLATE_Penalty_Energy_Damage_High,00312ad3
,,00312ad3,MullAdd,DamageTypeValues,Energy,-0.25,
,,00312ad3,Add,Durability,-3,0,
00312aa6,mod_UltraciteLaserGun_Grip_SecondaryDMG,00312aa6
,,0052441d,MullAdd,SecondaryDamage,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage.json
{'curve': [{'x': 1, 'y': 0.5}, {'x': 100, 'y': 0.5}]}"
,,0052441d,MullAdd,Weight,0.15,0.0,
,,0052441d,MullAdd,Value,0.4,0.0,
,,0052441d,Add,Durability,0,0,"ItemCondition\Durability_Mods_Weapons_VeryLow.json
{'curve': [{'x': 1, 'y': -2}, {'x': 100, 'y': -2}]}"
,,0043b769,MullAdd,BaseStability,0.04,0.0,
,,0043b769,MullAdd,ConIronSights,-0.25,0.0,
,,0043b769,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,0043b769,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0043b769,MullAdd,Weight,0.15,0.0,
,,0043b769,MullAdd,Value,0.2,0.0,
00312a7f,mod_UltraciteLaserGun_barrel_Short_Base,00312a7f
,,0027abfd,MullAdd,ConIronSights,-0.2,0.0,
,,0027abfd,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfd,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
,,0027abfd,MullAdd,Value,0.1,0.0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
00312976,mod_LaserGun_Barrel_Long_Recoil,00312976
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
,,00524419,MullAdd,RecoilMaxDegree,-0.25,0.0,
,,00524419,MullAdd,RecoilMinDegree,-0.25,0.0,
,,00524419,MullAdd,Weight,0.3,0.0,
,,00524419,MullAdd,Value,0.4,0.0,
,,00524419,Add,Durability,-2,0,
0031290c,mod_AssaultRifle_Receiver_Automatic-Damage,0031290c
,,0027ac25,MullAdd,Weight,0.15,0.0,
,,0027ac25,MullAdd,Value,0.2,0.0,
,,0027ac25,Add,DamageBonusMult,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Receiver_DMG_Dual.json
{'curve': [{'x': 1, 'y': 0.125}, {'x': 100, 'y': 0.125}]}"
,,0027ac25,Add,Durability,-5,0,
,,0052441e,Set,IsAutomatic,1,1,
,,0052441e,Set,Speed,0.825,0.0,
,,0052441e,MullAdd,APCost,-0.5,0.0,
,,0052441e,MullAdd,MaxRange,-1.0,0.0,
,,0052441e,MullAdd,MinRange,-1.0,0.0,
,,0052441e,MullAdd,Weight,0.075,0.0,
,,0052441e,MullAdd,Value,0.3,0.0,
,,0052441e,Add,Durability,-8,0,
003129f7,mod_LaserGun_SCOPE_longscope_NV_Base,003129f7
,,00525027,Set,HasScope,1,1,
,,00525027,MullAdd,BaseStability,-0.2,0.0,
,,00525027,MullAdd,ConIronSights,-0.25,0.0,
,,00525027,MullAdd,Weight,0.15,0.0,
,,00525027,MullAdd,Value,0.8,0.0,
,,00525027,Add,Durability,-8,0,
00312991,mod_LaserGun_Barrel_Spinning_Recoil,00312991
,,0031296f,MullAdd,DamageTypeValues,Energy,-0.1,
,,0031296f,Add,Durability,-3,0,
,,0027abfd,MullAdd,ConIronSights,-0.2,0.0,
,,0027abfd,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfd,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
,,0027abfd,MullAdd,Value,0.1,0.0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0052501b,MullAdd,ConIronSights,0.1,0.0,
,,0052501b,MullAdd,MinConDegree,0.25,0.0,
,,0052501b,MullAdd,SightedTransition,0.03,0.0,
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,00524419,MullAdd,RecoilMaxDegree,-0.25,0.0,
,,00524419,MullAdd,RecoilMinDegree,-0.25,0.0,
,,00524419,MullAdd,Weight,0.3,0.0,
,,00524419,MullAdd,Value,0.4,0.0,
,,00524419,Add,Durability,-2,0,
,,00312991,Set,IsAutomatic,1,1,
,,00312991,MullAdd,Value,0.15,0.0,
,,00312991,Add,ZoomDataCameraOffsetZ,1.42,0.0,
00312a91,mod_UltraciteLaserGun_Barrel_Super_Recoil-HipAccuracy,00312a91
,,00242f2e,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 18}, {'x': 100, 'y': 18}]}"
,,00242f2e,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MinRange.json
{'curve': [{'x': 1, 'y': 11}, {'x': 100, 'y': 11}]}"
,,00242f2e,MullAdd,Weight,0.15,0.0,
,,00242f2e,MullAdd,Value,0.4,0.0,
,,00242f2e,Add,Durability,-10,0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,00524415,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,00524415,MullAdd,RecoilMinDegree,-0.125,0.0,
,,00524415,MullAdd,APCost,-0.05,0.0,
,,00524415,MullAdd,Weight,0.05,0.0,
,,00524415,MullAdd,Value,0.2,0.0,
,,00524415,Add,Durability,-2,0,
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
,,00471f4e,Set,FullPower,3.0,0.0,
,,00471f4e,Set,MinPower,0.5,0.0,
,,00471f4e,MullAdd,ConIronSights,-0.2,0.0,
,,00471f4e,MullAdd,MaxConDegree,1.0,0.0,
,,00471f4e,MullAdd,MinConDegree,1.0,0.0,
,,00471f4e,MullAdd,APCost,0.35,0.0,
,,00471f4e,MullAdd,SightedTransition,0.05,0.0,
,,00471f4e,MullAdd,Weight,0.3,0.0,
,,00471f4e,MullAdd,AmmoCapacity,-0.7,0.0,
,,00471f4e,MullAdd,Value,0.2,0.0,
,,00471f4e,MullAdd,DamageTypeValues,Energy,0.25,
,,00471f4e,Add,ZoomDataCameraOffsetZ,1.42,0.0,
003129d3,mod_LaserGun_Receiver_Burning,003129d3
,,003d4e69,MullAdd,MaxRange,0.2,0.0,
,,003d4e69,MullAdd,MinRange,0.2,0.0,
,,003d4e69,MullAdd,Weight,0.025,0.0,
,,003d4e69,MullAdd,AmmoCapacity,0.2,0.0,
,,003d4e69,MullAdd,Value,0.1,0.0,
,,003d4e69,Add,Durability,-5,0,
0031298f,mod_LaserGun_Barrel_Spinning_HipAccuracy,0031298f
,,0031296f,MullAdd,DamageTypeValues,Energy,-0.1,
,,0031296f,Add,Durability,-3,0,
,,0027abfd,MullAdd,ConIronSights,-0.2,0.0,
,,0027abfd,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfd,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_ShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 5}, {'x': 100, 'y': 5}]}"
,,0027abfd,MullAdd,Value,0.1,0.0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
,,0052501b,MullAdd,ConIronSights,0.1,0.0,
,,0052501b,MullAdd,MinConDegree,0.25,0.0,
,,0052501b,MullAdd,SightedTransition,0.03,0.0,
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,00524414,MullAdd,ConIronSights,-0.1,0.0,
,,00524414,MullAdd,MaxConDegree,-0.25,0.0,
,,00524414,MullAdd,MinConDegree,-0.25,0.0,
,,00524414,MullAdd,SightedTransition,-0.03,0.0,
,,00524414,MullAdd,Weight,0.3,0.0,
,,00524414,MullAdd,Value,0.4,0.0,
,,00524414,Add,Durability,-2,0,
,,0031298f,Set,IsAutomatic,1,1,
,,0031298f,Add,ZoomDataCameraOffsetZ,1.42,0.0,
00312b1e,mod_Ultracite_GatlingLaser_Barrel_Long_HipAccuracy,00312b1e
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
